ProductionID,ProductID,ProductionDate,PlannedQuantity,ActualQuantity,ProductionCost,DowntimeMinutes,QualityDefects
1990,313,02/07/24,270,279,3800.83,134,4
1991,85,06/06/24,480,442,2353.57,145,18
1992,286,13/10/23,199,190,12999.99,53,12
1993,2,22/10/23,748,692,9276.49,75,7
1994,14,26/04/24,356,335,9412.74,137,8
1995,77,16/08/22,63,64,5005.89,129,4
1996,209,02/02/22,56,50,11708.24,143,3
1997,222,17/01/24,126,129,10387.96,56,8
1998,384,28/03/22,681,703,6020.52,50,30
1999,371,14/08/23,304,259,12436.73,38,9
2000,290,11/07/23,181,176,9138.72,52,9
2001,235,14/04/24,480,433,14903.44,10,27
2002,280,22/08/23,243,218,4245.02,104,6
2003,8,05/08/23,410,370,2752.76,34,6
2004,182,24/07/22,289,251,4034.27,102,15
2005,365,22/08/24,614,552,13320.02,19,30
2006,283,26/10/24,85,88,3851.34,95,4
2007,283,17/01/22,768,710,3111.07,2,7
2008,20,15/07/24,775,737,11612.04,56,4
2009,132,08/01/23,346,304,10256.7,78,4
2010,83,17/07/22,651,555,8359.3,108,21
2011,193,09/08/24,378,358,8547.09,26,15
2012,30,13/07/23,350,328,4113.81,2,15
2013,78,24/10/23,304,279,3022.4,166,10
2014,85,22/07/23,586,550,6298.77,120,10
2015,93,14/01/22,78,70,12613.15,96,2
2016,267,24/07/24,101,106,2661.74,74,6
2017,149,07/09/23,704,733,5421.57,62,13
2018,335,08/09/23,624,540,6120.98,90,19
2019,127,09/06/24,216,193,4547.8,41,10
2020,108,23/11/23,153,144,11941.03,76,0
2021,222,07/10/23,204,191,3426.23,123,11
2022,210,19/04/24,435,451,6845.47,108,12
2023,314,27/07/23,443,391,12528.3,1,10
2024,379,19/03/23,133,124,2040.21,137,8
2025,14,18/05/24,288,255,3345.26,57,5
2026,328,28/01/24,234,204,7453.42,82,1
2027,167,20/01/22,178,164,3906.96,178,0
2028,322,09/05/23,686,592,11153.47,8,15
2029,64,17/11/22,328,312,11520.07,92,14
2030,4,09/08/24,188,188,9302.64,42,1
2031,184,22/06/22,153,152,13054.47,50,2
2032,296,16/12/22,323,336,10774.66,46,2
2033,289,28/03/24,685,647,7640.27,27,9
2034,11,03/12/23,183,169,12010.78,2,11
2035,62,04/01/22,619,630,7662.58,57,5
2036,294,18/08/22,614,568,3327.79,2,9
2037,239,21/06/22,569,565,8811.92,178,11
2038,160,19/04/22,728,709,3107.88,40,31
2039,151,09/08/23,657,689,14548.24,70,14
2040,166,01/12/23,665,654,14903.83,141,37
2041,352,05/05/23,50,48,3613.5,19,0
2042,377,24/07/23,149,143,13244.5,22,7
2043,69,19/06/24,535,529,9460.78,28,18
2044,321,28/02/22,619,612,8297.78,45,38
2045,298,27/09/23,525,511,10028.14,160,2
2046,81,11/08/24,124,106,10225.22,92,1
2047,236,29/12/23,717,728,6384.54,102,11
2048,90,07/02/22,588,553,13450.41,163,3
2049,195,09/01/23,284,251,4149.64,108,7
2050,105,10/12/24,328,302,6051.17,22,7
2051,47,19/09/24,334,304,1375.97,149,1
2052,62,19/02/22,354,315,10515.94,90,14
2053,164,15/03/23,708,727,13380.24,154,26
2054,57,06/09/24,632,603,5203.19,152,9
2055,20,24/09/24,428,407,6949.95,73,21
2056,392,28/08/24,370,381,6044.3,131,9
2057,158,10/12/24,360,361,1928.97,118,16
2058,176,16/08/22,70,73,6486.81,166,1
2059,188,23/01/22,253,260,12109,122,13
2060,195,13/03/23,776,782,13793.95,145,16
2061,338,12/10/22,416,397,11298.72,148,7
2062,240,07/08/23,347,298,6405.18,93,6
2063,273,10/06/23,338,332,2812.35,1,1
2064,100,26/06/23,181,188,8222.62,84,2
2065,270,04/11/23,704,658,6844.38,174,39
2066,250,15/02/22,751,744,7877.31,124,39
2067,150,23/11/22,127,113,7382.33,0,5
2068,173,19/05/24,350,363,5874.26,99,13
2069,115,22/06/24,491,451,13389.7,178,18
2070,48,03/05/24,340,350,14880.88,30,12
2071,358,15/01/22,692,626,14777.63,137,30
2072,5,08/06/23,535,489,2353.77,165,25
2073,312,27/11/23,375,347,4502.34,70,12
2074,215,21/09/23,593,534,8269.94,140,8
2075,239,30/03/22,595,511,14405.09,34,2
2076,49,16/08/23,288,250,10644.79,9,4
2077,371,15/11/23,120,107,5443.58,56,5
2078,18,07/01/24,476,479,5681.71,123,14
2079,368,13/05/22,528,493,3634.88,148,26
2080,215,18/07/22,737,656,11124.25,180,4
2081,358,09/04/24,480,431,11764.48,100,9
2082,121,09/04/24,331,309,1346.96,74,19
2083,85,19/06/23,756,675,9104.96,45,25
2084,289,16/07/22,462,422,11255.95,131,4
2085,80,16/01/24,772,800,12281.37,5,52
2086,70,12/12/23,327,300,10373.72,25,17
2087,369,15/03/24,681,672,4018.27,29,5
2088,139,09/11/23,675,679,2800.17,88,43
2089,166,22/11/23,52,47,1080.27,146,1
2090,215,12/10/24,665,636,3406.45,144,16
2091,45,05/09/24,774,740,1036.98,96,37
2092,143,01/04/22,115,104,14361.63,25,0
2093,344,01/12/23,372,373,3939.29,163,19
2094,108,11/12/24,647,677,4513.65,27,17
2095,231,31/03/23,273,273,5068.39,68,7
2096,234,06/04/23,347,338,14981.57,60,16
2097,32,14/06/23,631,578,7756.03,116,10
2098,151,21/12/24,455,468,3182.55,86,14
2099,83,20/06/23,562,497,11148.27,93,28
2100,143,20/09/23,778,731,3519.99,83,7
2101,242,15/01/23,391,388,1235.06,1,17
2102,276,01/05/23,291,298,7831.22,75,19
2103,203,06/04/23,613,642,1680.2,96,1
2104,367,29/05/22,87,81,13183.04,106,5
2105,309,07/02/24,389,399,5917.74,48,3
2106,254,28/01/22,124,125,9050.02,160,1
2107,359,29/09/22,74,64,5225.2,99,4
2108,164,10/11/24,756,676,11772.21,154,24
2109,176,13/09/24,118,119,4029.14,162,1
2110,1,14/04/24,771,769,6092.74,61,34
2111,141,31/07/22,271,257,10950.01,75,9
2112,32,15/12/23,669,698,14186.8,39,13
2113,156,24/03/22,307,282,2818.59,95,15
2114,191,27/02/23,763,729,3083.05,135,5
2115,245,27/11/23,676,688,3915.38,160,20
2116,397,29/07/23,788,801,4190.29,58,53
2117,25,15/07/22,420,426,9019.87,175,8
2118,95,28/12/22,509,483,6098.95,150,24
2119,314,19/12/24,392,382,14080.99,131,1
2120,110,20/10/24,536,545,4418.45,170,16
2121,344,07/03/22,568,563,6575.88,20,29
2122,176,11/11/24,292,262,9483.58,165,12
2123,134,20/11/22,769,740,3467.71,111,31
2124,210,03/06/24,105,93,11761.39,60,6
2125,103,24/02/23,64,58,13826.35,98,3
2126,60,18/02/23,290,271,12244.51,10,4
2127,358,01/02/24,265,255,10933.35,23,15
2128,268,19/08/22,546,520,3877.62,61,15
2129,324,11/02/22,91,79,4013.08,154,2
2130,193,18/02/23,511,533,13831.12,59,29
2131,17,29/05/24,101,95,1412.56,69,6
2132,362,12/06/22,276,242,13874.17,38,0
2133,62,27/07/24,799,829,3152.78,88,11
2134,253,15/09/22,105,109,3970.72,166,4
2135,36,12/03/23,660,665,13337.43,97,33
2136,59,03/06/22,689,684,8109.6,127,25
2137,261,24/05/22,532,526,13029.96,137,25
2138,117,21/12/24,73,69,7255.53,125,3
2139,293,23/02/23,227,222,13069.67,113,6
2140,322,20/03/24,195,200,1511.49,40,7
2141,240,15/12/24,567,502,10548.64,22,6
2142,61,04/06/23,162,140,7819.44,30,8
2143,337,11/02/22,57,57,14333.32,112,1
2144,387,22/02/22,762,668,13634.61,84,33
2145,216,07/03/23,136,121,9233.91,170,2
2146,294,16/04/23,336,291,2435.04,37,15
2147,319,16/11/24,574,542,13926.4,150,30
2148,229,17/09/22,428,445,5104.82,20,22
2149,311,21/09/24,524,490,14169.7,134,20
2150,374,02/08/23,360,366,1837.47,9,23
2151,288,27/08/24,793,822,4895.92,51,46
2152,329,30/06/22,636,628,1285.68,29,39
2153,212,07/10/22,606,631,8273.21,179,9
2154,172,19/08/23,472,424,7554.41,69,7
2155,309,13/02/22,753,700,13421.26,18,4
2156,245,18/05/23,693,609,2915.86,62,27
2157,58,01/06/24,275,264,12197.18,106,13
2158,195,28/01/22,565,536,5283.64,62,33
2159,33,25/12/23,483,502,14809.63,29,1
2160,400,31/05/23,556,533,5769.76,8,11
2161,193,05/06/24,562,507,9073.28,151,10
2162,274,29/06/24,475,497,2603.23,67,27
2163,259,28/02/24,63,58,14508.06,132,0
2164,260,06/03/24,691,642,14625.01,19,4
2165,247,19/12/23,459,405,6864.39,87,0
2166,93,15/05/23,402,413,3431.86,135,15
2167,119,15/03/24,363,332,1436.29,56,16
2168,307,20/04/24,271,239,14322.46,84,8
2169,317,25/10/22,134,129,1232.46,66,8
2170,180,30/11/23,232,221,12750,68,13
2171,198,13/01/24,73,68,4834.34,33,2
2172,373,21/03/24,263,274,4750.62,45,14
2173,345,14/08/23,175,178,1463.81,64,5
2174,396,10/02/23,533,539,12023.92,122,13
2175,78,08/04/24,334,289,8427.46,153,18
2176,295,08/05/23,323,276,6545.88,164,5
2177,385,24/01/22,490,500,2064.56,161,27
2178,108,04/09/22,59,57,14473.59,110,2
2179,360,11/03/24,489,509,12888.6,63,13
2180,77,13/03/23,536,481,7106.17,20,3
2181,96,20/05/23,782,682,2797.87,86,44
2182,66,08/03/24,603,550,1359.1,152,6
2183,219,25/11/23,644,575,10538.14,38,20
2184,13,01/04/24,683,630,13345.03,18,22
2185,88,05/10/24,322,317,11012.65,169,20
2186,128,21/04/24,388,357,1778.33,121,15
2187,390,17/10/24,166,157,5933.92,92,6
2188,287,05/12/24,273,246,9481.68,168,11
2189,218,01/07/24,501,433,5558.68,20,16
2190,287,23/01/22,159,142,5614.23,9,2
2191,17,01/10/23,106,96,3651.69,36,5
2192,293,08/11/23,709,722,9839.97,9,42
2193,136,09/11/23,257,254,14490.44,89,14
2194,166,07/07/24,257,231,4256.12,73,13
2195,103,27/08/22,106,98,2053.87,134,6
2196,119,21/06/24,483,439,5624.51,137,12
2197,126,13/06/23,185,182,13303.71,87,10
2198,307,06/11/22,658,667,4660.37,101,17
2199,388,24/02/24,799,746,11048.09,140,42
2200,379,17/03/23,639,576,7379.86,77,14
2201,112,27/06/22,225,226,8179.6,84,15
2202,345,24/04/24,134,116,14759.23,152,7
2203,226,13/08/23,799,716,1262.62,124,22
2204,326,13/11/22,565,565,2744.26,109,18
2205,95,08/07/24,727,632,7700.3,71,36
2206,36,31/07/22,731,645,14362.73,63,15
2207,6,18/08/24,275,280,6654.86,76,12
2208,217,28/01/22,466,488,12447.65,55,16
2209,228,01/11/23,209,215,3239.33,90,12
2210,175,20/08/23,533,469,11975.79,119,25
2211,360,29/01/22,632,606,8938.05,38,19
2212,262,22/05/23,54,49,9485.44,148,0
2213,254,05/02/22,710,642,6161.24,149,33
2214,36,26/01/22,713,717,10948.62,180,46
2215,19,06/03/23,684,688,2821.78,69,44
2216,181,22/04/24,639,575,1574.55,27,5
2217,21,18/01/23,191,190,11057.24,32,5
2218,358,14/10/22,742,744,11446.98,126,33
2219,378,16/01/23,58,59,12892.74,134,1
2220,296,08/06/24,414,380,14582.52,150,2
2221,83,29/04/24,162,169,10020.48,73,2
2222,63,21/04/23,255,224,10115.52,152,13
2223,215,15/11/22,572,521,7092.39,37,23
2224,365,19/02/24,712,685,7477.4,126,0
2225,185,04/11/24,699,677,10175.36,117,33
2226,289,19/08/22,216,197,5101.27,109,0
2227,159,02/06/22,447,436,11162.27,30,26
2228,262,30/03/22,402,407,5745.13,87,18
2229,149,31/05/23,474,439,14110.52,120,17
2230,145,15/06/24,482,433,1543.72,167,1
2231,59,17/06/24,234,234,13988.37,95,12
2232,269,26/11/23,610,578,2694.7,62,35
2233,158,27/02/22,720,651,8892.89,27,21
2234,148,11/07/24,687,706,6651.49,33,19
2235,307,18/01/23,303,292,12832.95,6,3
2236,314,29/06/22,300,261,2357.17,86,15
2237,184,04/06/23,322,311,4718.44,85,4
2238,118,14/11/24,539,474,9190.85,36,22
2239,104,11/12/24,508,521,4426.04,135,28
2240,90,13/11/24,449,397,14908.65,7,15
2241,25,21/01/24,770,722,10719.03,124,6
2242,284,05/08/24,108,96,12134.22,144,2
2243,248,19/08/23,713,662,1107.01,4,36
2244,318,20/09/24,385,372,10729.1,46,19
2245,72,07/05/24,348,297,13888.2,66,8
2246,181,30/03/24,674,686,4419.58,114,27
2247,165,10/10/22,534,539,12773.99,72,9
2248,240,18/10/24,183,167,3956.11,117,1
2249,153,11/07/24,181,185,11280.82,94,1
2250,144,29/11/23,729,664,12476.91,113,13
2251,279,30/11/23,453,417,2570.08,45,27
2252,260,10/08/23,529,546,3685.6,9,25
2253,74,28/01/24,445,418,6118.09,148,20
2254,122,21/02/24,708,677,7565.91,115,33
2255,12,22/08/24,298,263,3402.73,152,9
2256,383,28/03/22,445,400,14023.85,33,11
2257,25,02/07/22,525,498,9687.57,164,30
2258,106,07/02/23,564,563,14838.48,66,20
2259,29,23/01/22,250,219,14529.84,120,12
2260,31,30/11/22,383,332,1547.24,69,11
2261,14,21/08/24,655,560,5857.81,69,20
2262,11,07/03/22,543,471,9212.64,129,0
2263,359,10/12/24,323,293,4769.56,64,2
2264,279,17/01/24,115,111,11095.69,89,2
2265,398,02/05/24,369,354,3996.82,132,16
2266,216,07/10/24,215,201,9787.17,122,1
2267,41,19/05/22,92,93,14293.1,75,4
2268,201,20/04/22,253,244,12344.95,32,12
2269,198,03/05/23,116,121,1435.06,136,8
2270,199,09/02/24,430,395,9259.42,152,7
2271,81,20/07/23,292,302,8051.01,134,15
2272,265,01/01/22,769,668,5799.17,2,1
2273,246,05/08/23,189,173,7139.25,69,10
2274,338,14/04/22,607,577,7951.2,176,19
2275,111,13/12/24,146,136,4033.75,166,7
2276,194,24/12/23,797,818,8142.68,160,7
2277,119,12/05/23,387,376,9572.45,4,18
2278,256,01/04/23,642,627,10792.15,94,27
2279,350,15/04/23,387,387,13601.61,73,10
2280,310,13/09/22,334,309,7052.64,21,14
2281,231,07/02/23,82,83,11152.67,86,4
2282,390,04/04/22,442,417,14140.97,154,19
2283,344,16/06/22,280,293,8048.46,96,18
2284,40,03/04/23,389,347,11276.75,140,19
2285,378,10/08/22,618,645,11878.61,72,29
2286,112,17/12/23,614,577,2126.89,80,2
2287,37,06/05/22,306,281,13125.37,28,15
2288,363,14/01/22,582,527,2625.02,70,25
2289,255,17/04/24,452,397,1936.96,17,22
2290,248,21/10/24,509,460,13842.77,95,13
2291,107,08/08/23,117,117,2860.34,81,0
2292,330,30/07/23,175,177,8812.34,84,8
2293,253,20/04/23,128,125,6855.34,1,0
2294,107,05/04/23,534,481,2280.1,73,17
2295,400,19/03/24,139,142,5650.19,40,5
2296,94,03/12/22,583,567,13813.29,101,0
2297,44,15/11/22,501,473,6291.74,73,27
2298,36,28/08/24,640,600,6534.07,175,11
2299,328,19/01/23,593,531,14785.49,92,25
2300,199,27/10/23,353,301,14891.91,19,10
2301,38,07/12/22,172,152,5256.81,93,5
2302,18,25/08/23,453,443,11372.76,118,2
2303,81,03/01/23,74,71,10105.23,24,0
2304,230,28/11/23,385,335,6264.75,55,22
2305,140,16/11/22,150,156,9529.21,5,5
2306,237,23/07/22,745,637,5172.35,42,32
2307,400,08/07/22,510,458,7180.29,94,23
2308,125,19/05/23,95,95,11226.19,65,5
2309,81,10/10/24,91,89,7628.92,57,2
2310,328,13/08/23,553,478,10028.02,53,24
2311,382,02/07/24,444,463,1188.06,9,17
2312,223,02/12/23,637,641,2061.41,131,14
2313,233,22/06/23,460,441,5857.14,112,11
2314,112,13/06/23,98,89,10836.97,20,2
2315,105,04/04/24,248,245,14284.81,117,2
2316,332,16/01/24,75,65,7241.07,138,1
2317,321,19/09/23,310,290,2600.53,123,18
2318,138,07/04/22,751,716,14199.5,62,37
2319,57,18/11/23,250,214,10542.51,31,2
2320,55,27/02/23,130,110,7518.44,138,1
2321,116,03/09/22,434,451,8544.64,175,6
2322,172,26/06/22,71,68,3182.58,95,1
2323,33,02/01/24,595,617,14814.66,58,25
2324,388,30/09/22,489,464,1595.72,31,24
2325,65,11/06/23,192,163,8713.62,122,0
2326,320,26/06/24,405,392,5446.73,92,17
2327,395,20/04/22,620,637,13884.85,36,16
2328,292,11/01/24,211,210,1559.52,128,10
2329,388,19/01/22,692,613,7076.65,47,37
2330,192,05/11/23,469,431,7588.17,36,24
2331,346,20/02/24,171,159,11584.64,92,5
2332,64,24/11/24,389,389,1685.89,21,4
2333,111,14/01/24,585,533,5885.6,104,25
2334,224,21/05/24,702,666,8193.78,25,5
2335,351,06/06/24,256,268,9619.58,25,4
2336,300,20/01/23,579,559,3302.82,131,36
2337,34,26/12/24,388,381,12825.5,140,18
2338,296,17/04/22,316,324,5518.92,174,4
2339,313,30/10/23,156,149,12357.87,28,7
2340,168,21/02/23,767,675,2028.72,146,9
2341,158,01/01/24,378,373,1589.54,151,23
2342,283,18/03/24,751,772,13947.62,76,41
2343,232,04/06/22,419,390,14716.92,35,19
2344,58,05/03/22,120,106,10067.92,39,0
2345,291,03/12/22,81,82,10589.51,135,1
2346,278,24/09/24,744,661,4309.28,121,12
2347,379,15/06/22,406,362,3590.03,119,22
2348,82,25/02/24,361,307,2729.36,158,9
2349,253,04/04/23,432,450,10957.09,164,15
2350,387,08/02/24,57,49,6834.13,65,3
2351,42,31/01/23,246,217,4431.21,134,5
2352,257,22/11/24,219,202,10405.89,14,12
2353,219,29/10/23,485,493,10376.3,158,16
2354,126,12/02/24,361,316,13192.17,9,5
2355,116,22/01/24,169,151,12012.39,62,9
2356,75,20/11/23,379,331,14051.21,178,9
2357,24,09/09/22,288,290,8066.35,151,1
2358,172,30/05/24,657,558,14858.18,82,0
2359,319,08/07/23,717,623,5612.15,160,20
2360,397,15/11/22,391,403,14368.2,106,22
2361,343,07/03/23,649,671,13104.19,107,26
2362,400,08/10/24,335,348,11105.25,148,20
2363,97,17/12/24,193,166,4218.37,67,9
2364,263,12/06/24,499,440,9332.28,61,0
2365,382,19/01/24,612,525,11750.61,131,27
2366,135,21/09/24,493,427,1691.84,123,22
2367,270,27/04/24,204,200,14852.62,126,3
2368,78,21/04/23,412,398,11877.32,99,12
2369,279,23/08/23,211,218,12516.97,105,14
2370,282,16/04/24,575,489,5296.94,142,21
2371,26,06/04/22,713,734,7542.61,102,8
2372,26,28/02/24,630,539,4450.08,35,7
2373,135,09/03/24,735,688,3575.87,130,45
2374,335,12/03/23,201,190,10444.08,126,12
2375,133,26/12/23,565,586,8563.96,113,17
2376,396,16/05/24,74,77,2373.64,120,0
2377,10,31/07/22,212,216,12220.17,121,8
2378,223,28/11/24,568,562,2968.79,0,24
2379,220,23/09/23,59,54,11654.86,34,2
2380,62,05/03/22,738,730,13659.58,9,30
2381,246,28/10/24,732,649,7309.67,85,21
2382,292,01/12/23,641,551,3073.03,175,21
2383,375,24/08/22,787,806,6168.94,88,26
2384,212,16/10/24,82,76,4726.41,42,0
2385,58,28/10/22,394,383,9055.25,56,7
2386,49,14/09/23,498,441,7694.55,75,21
2387,263,23/03/23,398,391,13748.36,11,3
2388,33,19/12/22,511,444,5766.28,34,29
2389,254,01/08/23,71,72,3095.81,45,1
2390,150,29/01/24,733,680,3058.99,144,29
2391,78,18/10/24,366,342,14899.06,86,3
2392,110,01/07/23,785,815,8355.83,177,4
2393,217,06/11/23,634,665,7260.48,171,19
2394,339,03/10/24,119,105,10638.53,84,1
2395,398,23/11/24,679,679,5034.07,96,33
2396,144,30/09/22,665,681,3862.32,40,2
2397,53,18/06/23,736,650,12001.76,91,13
2398,38,19/11/22,560,523,3367.39,31,11
2399,195,07/02/24,71,63,6327.48,151,3
2400,219,14/04/22,405,375,1975.99,124,5
2401,256,10/04/23,292,264,5943.45,56,3
2402,344,01/03/23,325,284,9958.47,91,4
2403,384,14/04/22,71,65,6239.09,169,1
2404,157,11/08/23,345,357,8359.26,98,2
2405,366,26/03/24,781,699,12662.4,38,43
2406,5,22/09/22,56,56,10500.26,123,2
2407,384,07/11/23,583,603,12133.61,148,33
2408,32,10/11/22,690,665,3382.7,70,3
2409,383,27/11/22,684,672,10010.35,142,6
2410,267,22/10/23,199,202,6898.7,65,12
2411,91,09/08/22,784,776,3802.64,141,32
2412,23,04/03/23,630,586,9140.45,160,2
2413,383,16/09/22,719,631,7463.28,13,2
2414,312,27/11/22,294,284,13204.12,4,6
2415,201,13/06/23,250,223,2798.92,88,6
2416,321,24/10/23,291,265,14753.31,180,1
2417,260,06/11/24,154,153,6359.21,15,5
2418,217,08/07/22,156,158,2347.09,152,3
2419,18,18/07/24,219,212,4556.29,108,10
2420,53,25/04/22,315,301,12165.88,121,5
2421,216,06/01/24,390,332,9198.16,106,22
2422,186,06/09/23,750,784,7874.26,21,37
2423,156,08/10/23,591,533,3969.8,178,28
2424,61,02/09/23,588,529,10494.03,25,31
2425,183,17/01/23,206,204,2946.86,156,13
2426,132,31/07/23,683,639,6723.7,131,5
2427,14,19/06/22,791,716,2121.97,31,10
2428,245,03/06/22,624,568,10774.28,85,0
2429,382,07/06/23,611,583,10183.01,134,20
2430,138,14/08/22,770,756,7270.69,45,31
2431,170,22/04/22,798,776,2777.03,9,50
2432,320,09/10/24,667,645,2619.12,84,20
2433,333,05/01/23,501,499,7946.48,175,32
2434,132,16/04/22,308,312,2820.1,160,3
2435,41,05/01/24,274,267,11155.78,75,11
2436,234,07/11/24,90,86,2953.37,63,3
2437,344,06/09/23,503,477,14316.43,61,15
2438,374,25/05/23,503,449,4917.77,124,28
2439,59,12/12/24,281,273,2454.28,118,13
2440,243,02/09/22,357,347,6562.34,162,15
2441,228,08/01/22,244,231,6745.37,129,1
2442,73,23/05/24,702,656,12878.02,82,32
2443,231,14/11/23,371,368,7477.2,169,17
2444,50,03/12/24,265,227,4129.92,165,11
2445,355,23/03/24,721,657,13646.2,113,3
2446,116,14/10/22,767,707,9780.93,176,5
2447,319,17/12/24,92,84,14030.96,107,5
2448,22,11/04/23,519,456,10282.27,86,12
2449,57,22/02/24,489,450,6636.54,145,7
2450,65,19/07/24,625,586,14029.98,6,30
2451,364,22/05/22,515,501,13214.17,109,0
2452,180,16/03/23,336,307,8888.48,139,13
2453,21,31/10/23,401,398,1403.96,177,2
2454,345,20/07/23,356,353,13155.66,121,8
2455,183,29/12/22,378,378,9062.65,152,2
2456,318,14/04/24,240,216,1504.62,86,1
2457,113,28/03/23,453,444,9059.05,138,10
2458,270,14/07/22,665,602,4625.28,95,6
2459,273,06/06/23,668,584,8870.56,136,32
2460,110,21/03/22,75,71,10331.58,31,4
2461,389,25/04/22,130,116,4039.77,137,5
2462,273,11/02/23,718,658,10369.53,107,2
2463,89,21/12/23,342,294,1042.44,79,13
2464,82,20/11/23,430,369,7184.03,126,0
2465,122,22/11/22,314,280,5230.12,118,8
2466,96,13/10/22,744,756,14737.88,140,41
2467,292,13/05/23,300,276,14300.28,45,14
2468,13,19/02/24,344,292,10802.4,140,8
2469,158,02/07/24,375,384,12288.47,155,17
2470,93,08/01/22,145,143,14299.82,124,3
2471,362,26/01/22,490,481,11220.01,115,22
2472,190,01/06/24,169,176,4778.15,28,11
2473,56,27/04/23,68,65,12258.37,30,1
2474,102,18/01/24,537,468,13386.71,83,3
2475,339,16/02/24,763,761,3302.87,89,22
2476,389,11/11/24,592,540,10083.82,118,9
2477,76,15/06/23,78,78,11153.94,88,3
2478,263,05/04/23,315,305,1363,25,15
2479,214,09/08/23,234,237,3513.16,62,4
2480,135,21/07/23,183,185,11514.99,3,0
2481,359,06/05/22,333,309,6904.12,113,7
2482,282,21/08/23,614,547,3216.7,11,12
2483,141,01/10/22,93,84,8648.08,128,5
2484,392,15/07/22,349,319,4211.8,137,6
2485,134,23/04/23,620,614,5369.76,173,17
2486,107,27/06/23,457,404,6509.07,170,3
2487,54,26/04/24,528,479,7629.15,142,31
2488,334,04/08/22,735,657,1161.31,42,37
2489,249,27/10/23,162,146,5396.31,43,1
2490,291,16/08/23,471,467,14462.68,79,21
2491,75,29/11/23,245,243,7915.07,164,10
2492,370,14/08/24,470,481,4913.42,136,11
2493,8,20/05/22,88,76,11916.9,174,5
2494,353,08/10/22,219,193,3194.27,107,10
2495,180,19/05/22,364,363,12688.5,91,24
2496,225,23/06/24,291,262,5268.08,122,13
2497,366,29/05/24,345,319,4856.87,105,6
2498,187,16/08/23,640,638,6138.84,28,33
2499,233,10/05/22,703,664,13609.83,69,32
2500,366,13/08/24,738,749,6738.96,34,45
2501,218,28/12/23,261,236,3620.96,106,13
2502,127,21/08/24,705,639,1284.34,27,15
2503,393,02/06/24,568,546,13723.25,68,4
2504,21,05/12/22,416,431,3561.88,136,23
2505,270,18/06/23,201,185,11818.26,105,6
2506,114,06/02/24,208,187,10984.06,69,12
2507,119,22/01/23,350,350,10164.48,101,16
2508,242,23/03/23,142,147,1806.87,161,5
2509,326,03/06/24,571,526,14242.06,122,30
2510,43,19/04/22,592,540,6177.63,50,8
2511,361,07/12/23,624,653,9636.3,16,29
2512,166,26/09/23,425,423,12923.03,173,13
