PurchaseOrderID,SupplierID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,TotalCost,Status
1311,1,22/06/22,04/07/22,05/07/22,18296.75,Shipped
1312,44,28/03/23,25/04/23,24/04/23,42706,Shipped
1313,61,19/04/23,10/05/23,12/05/23,40796.79,Pending
1314,42,06/04/22,24/04/22,26/04/22,54692.82,Approved
1315,53,28/11/22,09/12/22,16/12/22,26870.64,Shipped
1316,40,21/08/22,03/09/22,05/09/22,74167.05,Shipped
1317,75,12/10/23,21/10/23,27/10/23,59327.74,Received
1318,56,01/07/24,03/08/24,04/08/24,67499.2,Received
1319,10,02/02/22,23/02/22,21/02/22,23507.44,Approved
1320,24,14/08/22,23/09/22,21/09/22,15458.59,Shipped
1321,34,20/11/24,04/01/25,06/01/25,48806.99,Approved
1322,9,30/10/24,28/11/24,30/11/24,27882.71,Received
1323,30,28/01/24,09/02/24,08/02/24,18877.11,Received
1324,55,09/05/22,10/06/22,08/06/22,66046.4,Shipped
1325,64,25/03/22,06/05/22,04/05/22,71233.9,Pending
1326,39,17/06/24,27/06/24,26/06/24,86550.78,Shipped
1327,34,03/12/23,17/01/24,19/01/24,73062.03,Cancelled
1328,55,03/08/22,04/09/22,11/09/22,41855.74,Received
1329,42,16/06/24,04/07/24,02/07/24,27552.63,Received
1330,59,20/02/23,23/03/23,22/03/23,96455.43,Cancelled
1331,54,28/06/23,18/07/23,19/07/23,14459.44,Shipped
1332,74,15/08/22,18/09/22,17/09/22,63082.61,Received
1333,67,02/12/22,11/12/22,10/12/22,82766.01,Shipped
1334,34,23/08/24,07/10/24,05/10/24,62574.62,Received
1335,61,12/02/24,04/03/24,03/03/24,85317.44,Pending
1336,23,26/12/22,29/01/23,08/02/23,64022.39,Pending
1337,31,28/03/24,23/04/24,22/04/24,80665.74,Approved
1338,64,27/11/22,08/01/23,09/01/23,37823.34,Received
1339,41,04/07/22,19/07/22,22/07/22,86324.06,Cancelled
1340,61,18/07/23,08/08/23,07/08/23,80885.37,Approved
1341,1,01/12/23,13/12/23,11/12/23,69688.34,Received
1342,12,21/08/22,13/09/22,12/09/22,48198.84,Approved
1343,47,23/08/24,07/10/24,09/10/24,73044.25,Shipped
1344,28,23/01/24,06/03/24,08/03/24,90082.47,Shipped
1345,22,28/06/24,23/07/24,24/07/24,98219.3,Received
1346,21,15/07/23,06/08/23,07/08/23,79550.39,Cancelled
1347,73,18/12/22,12/01/23,12/01/23,24863.3,Shipped
1348,66,24/07/22,08/08/22,09/08/22,57391.02,Approved
1349,74,24/02/24,29/03/24,27/03/24,21152.25,Shipped
1350,1,05/05/23,17/05/23,15/05/23,52006.54,Approved
1351,17,02/11/23,11/11/23,10/11/23,57768.75,Pending
1352,73,20/08/22,14/09/22,15/09/22,71604.75,Received
1353,59,07/10/22,07/11/22,09/11/22,42268.5,Cancelled
1354,72,18/07/24,17/08/24,17/08/24,61427.9,Received
1355,11,25/01/23,06/02/23,04/02/23,77701.58,Shipped
1356,37,25/04/23,01/05/23,29/04/23,81498.27,Received
1357,26,12/12/22,18/01/23,25/01/23,71033.55,Shipped
1358,21,20/09/22,12/10/22,14/10/22,23104.65,Received
1359,31,04/12/23,30/12/23,31/12/23,11353.21,Received
1360,4,15/01/23,02/02/23,03/02/23,62794.35,Shipped
1361,41,11/05/22,26/05/22,24/05/22,32657.47,Received
1362,62,28/10/23,29/11/23,30/11/23,54100.35,Pending
1363,61,01/01/22,22/01/22,21/01/22,14896.63,Received
1364,75,19/01/24,28/01/24,30/01/24,63171.58,Received
1365,63,19/11/22,25/12/22,03/01/23,72146.02,Received
1366,51,11/11/24,28/11/24,26/11/24,23085.24,Shipped
1367,32,12/11/22,17/11/22,17/11/22,57836.9,Approved
1368,55,07/06/22,09/07/22,09/07/22,5622.66,Received
1369,16,14/10/24,29/10/24,28/10/24,90996.78,Shipped
1370,74,01/11/24,05/12/24,06/12/24,35740.16,Pending
1371,22,19/03/24,13/04/24,16/04/24,24407.89,Pending
1372,16,25/03/22,09/04/22,09/04/22,80595.07,Received
1373,14,04/11/22,23/11/22,21/11/22,51857.09,Received
1374,65,20/06/22,28/06/22,27/06/22,30597.13,Pending
1375,40,14/10/22,27/10/22,25/10/22,73728.37,Received
1376,7,19/05/23,03/06/23,03/06/23,98984.35,Received
1377,44,12/08/22,09/09/22,11/09/22,39423.14,Received
1378,58,25/08/24,04/09/24,06/09/24,41667.99,Approved
1379,14,11/05/23,30/05/23,31/05/23,84395.35,Approved
1380,46,01/01/23,10/02/23,11/02/23,57544.2,Approved
1381,18,28/04/22,18/05/22,19/05/22,28868.03,Shipped
1382,57,04/08/22,12/08/22,16/08/22,50313.81,Approved
1383,13,29/06/23,09/08/23,08/08/23,5636.78,Received
1384,23,23/01/22,26/02/22,27/02/22,74150.61,Received
1385,64,27/07/22,07/09/22,07/09/22,69580.7,Shipped
1386,55,22/10/22,23/11/22,23/11/22,68615.54,Pending
1387,33,06/05/22,12/06/22,13/06/22,93340.68,Received
1388,52,22/04/22,24/05/22,25/05/22,45203.72,Shipped
1389,65,19/01/22,27/01/22,28/01/22,84724.67,Approved
1390,62,15/01/23,16/02/23,18/02/23,12179.25,Shipped
1391,54,21/02/23,13/03/23,21/03/23,36596.16,Received
1392,62,25/10/23,26/11/23,25/11/23,21376.45,Received
1393,33,11/03/23,17/04/23,17/04/23,36808.71,Approved
1394,43,18/06/24,05/07/24,03/07/24,22888.72,Pending
1395,20,29/03/23,17/04/23,17/04/23,89039.84,Received
1396,73,22/11/22,17/12/22,15/12/22,37871.01,Received
1397,45,24/05/23,13/06/23,19/06/23,79463.52,Shipped
1398,65,17/06/22,25/06/22,26/06/22,8132.71,Received
1399,32,23/03/22,28/03/22,29/03/22,10277.15,Received
1400,65,24/09/24,02/10/24,30/09/24,97106.07,Received
1401,73,21/03/23,15/04/23,16/04/23,55901.99,Pending
1402,19,02/11/24,12/12/24,10/12/24,46541.07,Shipped
1403,38,20/01/24,09/02/24,11/02/24,17283.57,Shipped
1404,30,27/10/24,08/11/24,08/11/24,53385.73,Received
1405,55,10/08/22,11/09/22,12/09/22,7460.32,Approved
1406,42,17/06/23,05/07/23,04/07/23,36212.45,Approved
1407,70,13/07/23,24/08/23,01/09/23,6087.78,Pending
1408,35,31/10/24,17/11/24,24/11/24,93656.19,Received
1409,65,11/06/23,19/06/23,21/06/23,28471.31,Shipped
1410,74,13/11/24,17/12/24,21/12/24,79028.72,Received
1411,57,09/06/23,17/06/23,16/06/23,45948.26,Received
1412,51,01/12/22,18/12/22,23/12/22,83856.42,Shipped
1413,38,09/06/23,29/06/23,27/06/23,38832.89,Received
1414,17,25/07/24,03/08/24,05/08/24,99621.76,Approved
1415,4,23/07/22,10/08/22,09/08/22,72569.8,Received
1416,34,15/10/23,29/11/23,28/11/23,12157.91,Received
1417,42,24/03/23,11/04/23,15/04/23,21978.89,Received
1418,50,01/08/22,11/09/22,09/09/22,51043.14,Shipped
1419,55,04/09/24,06/10/24,05/10/24,5253.7,Shipped
1420,33,08/04/22,15/05/22,17/05/22,48323.17,Received
1421,13,12/09/22,23/10/22,21/10/22,85347.98,Received
1422,53,30/08/22,10/09/22,11/09/22,79236.2,Received
1423,25,19/06/23,31/07/23,02/08/23,88202.7,Received
1424,39,28/04/24,08/05/24,07/05/24,59842.28,Received
1425,48,17/03/24,12/04/24,12/04/24,76586.62,Received
1426,45,30/10/24,19/11/24,20/11/24,17509.31,Pending
1427,64,26/08/23,07/10/23,05/10/23,61256.51,Cancelled
1428,68,28/05/22,27/06/22,28/06/22,9034.98,Cancelled
1429,58,14/04/22,24/04/22,22/04/22,78417.66,Pending
1430,18,11/05/23,31/05/23,30/05/23,86954.03,Received
1431,4,07/07/22,25/07/22,24/07/22,8504.64,Received
1432,62,06/11/24,08/12/24,15/12/24,29454.46,Shipped
1433,30,31/12/23,12/01/24,11/01/24,11237.79,Received
1434,59,14/06/23,15/07/23,15/07/23,27218.4,Received
1435,32,23/10/23,28/10/23,28/10/23,48729.84,Received
1436,73,26/02/23,23/03/23,23/03/23,53552,Received
1437,73,21/11/22,16/12/22,14/12/22,76454.35,Received
1438,3,23/10/23,02/11/23,08/11/23,76656.49,Received
1439,5,14/11/23,01/12/23,01/12/23,69054.35,Received
1440,7,27/07/24,11/08/24,13/08/24,19782.58,Approved
1441,26,21/01/23,27/02/23,28/02/23,73786.01,Shipped
1442,11,04/12/22,16/12/22,16/12/22,96864.98,Received
1443,54,19/05/23,08/06/23,10/06/23,67967.24,Received
1444,26,08/04/23,15/05/23,13/05/23,69828.44,Received
1445,58,15/05/22,25/05/22,24/05/22,9658.44,Received
1446,55,01/04/23,03/05/23,04/05/23,32076.9,Shipped
1447,33,15/02/22,24/03/22,28/03/22,60588.48,Shipped
1448,21,17/08/22,08/09/22,08/09/22,58006.42,Shipped
1449,14,07/11/22,26/11/22,27/11/22,5186.57,Received
1450,42,04/11/24,22/11/24,22/11/24,52126.49,Pending
1451,44,03/12/24,31/12/24,02/01/25,64294.22,Approved
1452,35,14/06/22,01/07/22,01/07/22,72513.51,Approved
1453,68,02/02/22,04/03/22,03/03/22,90601.07,Received
1454,58,04/04/23,14/04/23,12/04/23,47345.16,Shipped
1455,31,22/08/24,17/09/24,19/09/24,49296.58,Approved
1456,20,09/07/24,28/07/24,30/07/24,66738.88,Cancelled
1457,11,28/11/24,10/12/24,08/12/24,54508.3,Shipped
1458,15,17/05/23,28/05/23,29/05/23,33922.45,Received
1459,56,10/12/22,12/01/23,10/01/23,35806.41,Received
1460,43,19/03/23,05/04/23,03/04/23,31809.51,Pending
1461,4,02/12/22,20/12/22,20/12/22,35768.74,Shipped
1462,53,03/04/22,14/04/22,15/04/22,30206.83,Received
1463,40,12/01/22,25/01/22,23/01/22,73184.03,Shipped
1464,70,27/09/24,08/11/24,08/11/24,30053.89,Shipped
1465,27,23/02/23,09/03/23,07/03/23,34043.82,Received
1466,9,07/01/24,05/02/24,04/02/24,53877.44,Received
1467,63,08/02/23,16/03/23,17/03/23,72325.2,Shipped
1468,43,05/07/22,22/07/22,21/07/22,5617.15,Pending
1469,48,21/08/24,16/09/24,25/09/24,39883.81,Approved
1470,60,23/06/22,01/07/22,02/07/22,70284.1,Received
1471,14,05/01/23,24/01/23,23/01/23,14713.99,Shipped
1472,34,05/11/24,20/12/24,22/12/24,66715.87,Shipped
1473,17,01/08/23,10/08/23,11/08/23,62724.8,Received
1474,14,20/02/22,11/03/22,13/03/22,30337.2,Approved
1475,71,23/08/23,10/09/23,10/09/23,58510.95,Pending
1476,31,02/01/23,28/01/23,30/01/23,69061.4,Received
1477,30,27/08/24,08/09/24,10/09/24,58533.15,Approved
1478,10,09/04/23,30/04/23,29/04/23,15130.9,Shipped
1479,14,17/01/22,05/02/22,06/02/22,65771.42,Shipped
1480,1,02/03/22,14/03/22,18/03/22,41433.11,Received
1481,5,10/02/24,27/02/24,27/02/24,69962.09,Approved
1482,72,23/04/24,23/05/24,22/05/24,12216.6,Shipped
1483,1,09/11/22,21/11/22,28/11/22,75128.71,Received
1484,21,30/03/24,21/04/24,19/04/24,8487.37,Shipped
1485,32,13/06/23,18/06/23,20/06/23,41640.59,Shipped
1486,7,05/07/24,20/07/24,19/07/24,22264.81,Received
1487,40,09/03/24,22/03/24,22/03/24,78813.77,Received
1488,42,13/04/24,01/05/24,02/05/24,93189.36,Received
1489,57,19/03/22,27/03/22,25/03/22,67889.29,Received
1490,9,21/07/22,19/08/22,24/08/22,72933.36,Shipped
1491,75,31/05/22,09/06/22,07/06/22,46668.66,Received
1492,64,21/08/22,02/10/22,01/10/22,39323.22,Shipped
1493,62,29/06/24,31/07/24,02/08/24,40860.94,Approved
1494,55,13/12/23,14/01/24,12/01/24,63014.35,Shipped
1495,65,16/09/24,24/09/24,26/09/24,77260.21,Received
1496,69,14/08/24,25/09/24,26/09/24,72524.87,Shipped
1497,73,16/11/23,11/12/23,13/12/23,78571.7,Approved
1498,53,16/11/24,27/11/24,26/11/24,13153.71,Received
1499,34,01/12/23,15/01/24,25/01/24,81253.78,Received
1500,21,30/06/24,22/07/24,23/07/24,57693.62,Shipped
1501,44,08/02/24,07/03/24,11/03/24,80576.98,Received
1502,9,17/06/24,16/07/24,14/07/24,7705.3,Received
1503,31,31/01/24,26/02/24,24/02/24,15610.29,Approved
1504,2,02/06/22,15/06/22,14/06/22,85976.34,Shipped
1505,12,17/11/23,10/12/23,20/12/23,35287.28,Received
1506,72,10/12/24,09/01/25,10/01/25,59719.69,Received
1507,53,08/02/22,19/02/22,21/02/22,71797.47,Received
1508,25,16/06/22,28/07/22,28/07/22,84239.23,Shipped
1509,36,04/08/22,11/09/22,11/09/22,21890.67,Shipped
1510,24,14/05/24,23/06/24,23/06/24,90016.47,Shipped
1511,58,23/09/22,03/10/22,03/10/22,15623.28,Received
1512,38,16/03/24,05/04/24,03/04/24,91437.59,Approved
1513,31,14/06/22,10/07/22,12/07/22,27083.93,Shipped
1514,16,03/09/22,18/09/22,26/09/22,40037.03,Shipped
1515,52,16/08/23,17/09/23,15/09/23,87452.96,Approved
1516,70,10/01/24,21/02/24,23/02/24,48867.13,Shipped
1517,62,16/03/22,17/04/22,18/04/22,19925.66,Received
1518,15,05/02/24,16/02/24,17/02/24,83011.47,Received
1519,31,14/11/24,10/12/24,10/12/24,95049.48,Received
1520,2,17/11/23,30/11/23,28/11/23,43600.25,Shipped
1521,50,22/12/24,01/02/25,03/02/25,90947.53,Shipped
1522,13,30/09/23,10/11/23,20/11/23,87551.13,Received
1523,26,15/04/24,22/05/24,22/05/24,89421.71,Pending
1524,58,30/05/23,09/06/23,08/06/23,13235.88,Received
1525,70,20/05/24,01/07/24,02/07/24,88161.5,Pending
1526,37,16/08/23,22/08/23,20/08/23,73007.07,Cancelled
1527,71,26/12/23,13/01/24,21/01/24,21021.44,Received
1528,61,21/10/23,11/11/23,11/11/23,97656.96,Shipped
1529,40,26/04/23,09/05/23,11/05/23,61492.51,Approved
1530,51,21/12/24,07/01/25,08/01/25,16516.5,Received
1531,5,04/03/23,21/03/23,19/03/23,76746.65,Received
1532,60,25/04/23,03/05/23,01/05/23,8000.79,Received
1533,57,08/08/23,16/08/23,14/08/23,33495.39,Received
1534,17,21/06/22,30/06/22,29/06/22,50862.46,Shipped
1535,30,05/03/23,17/03/23,18/03/23,76095.87,Approved
1536,60,27/11/23,05/12/23,06/12/23,18019.83,Received
1537,4,22/02/24,11/03/24,11/03/24,81311.3,Shipped
1538,33,19/07/22,25/08/22,27/08/22,97088.43,Received
1539,21,12/10/23,03/11/23,04/11/23,19883.41,Cancelled
1540,52,24/02/23,28/03/23,26/03/23,74744.18,Approved
1541,16,13/08/24,28/08/24,28/08/24,71864.74,Received
1542,57,17/07/24,25/07/24,24/07/24,5039.39,Shipped
1543,54,23/03/23,12/04/23,13/04/23,23163.09,Received
1544,75,24/04/22,03/05/22,07/05/22,26086.94,Shipped
1545,9,08/10/22,06/11/22,07/11/22,5271.57,Received
1546,50,12/10/22,22/11/22,24/11/22,25512.26,Received
1547,16,12/07/23,27/07/23,03/08/23,63342.02,Received
1548,60,06/01/23,14/01/23,12/01/23,30578.98,Shipped
1549,7,24/10/22,08/11/22,10/11/22,84267.87,Received
1550,28,26/01/22,10/03/22,12/03/22,85116.15,Shipped
1551,42,18/03/23,05/04/23,07/04/23,40663.15,Shipped
1552,10,16/06/24,07/07/24,11/07/24,83012.01,Pending
1553,47,23/02/23,09/04/23,13/04/23,41616.79,Approved
1554,2,12/03/22,25/03/22,24/03/22,22784.37,Shipped
1555,62,11/01/24,12/02/24,12/02/24,75928.26,Shipped
1556,17,02/12/24,11/12/24,09/12/24,15984.49,Received
1557,42,03/09/23,21/09/23,23/09/23,93101.85,Cancelled
1558,25,24/11/22,05/01/23,07/01/23,80553.39,Pending
1559,29,12/09/23,20/10/23,21/10/23,38811.7,Received
1560,49,17/11/23,23/12/23,02/01/24,97861.88,Pending
1561,5,06/10/23,23/10/23,21/10/23,45673.68,Received
1562,15,09/02/24,20/02/24,28/02/24,72280.16,Received
1563,45,04/06/22,24/06/22,24/06/22,76350.82,Received
1564,2,09/07/22,22/07/22,22/07/22,25716.95,Shipped
1565,52,09/10/23,10/11/23,11/11/23,57116.1,Received
1566,38,28/03/22,17/04/22,16/04/22,12243.19,Shipped
1567,13,17/08/22,27/09/22,27/09/22,81381.11,Cancelled
1568,51,11/04/24,28/04/24,28/04/24,66311.36,Received
1569,33,21/07/23,27/08/23,27/08/23,11541.92,Shipped
1570,37,18/09/22,24/09/22,28/09/22,28395.69,Shipped
1571,14,10/12/23,29/12/23,30/12/23,45235.34,Pending
1572,12,03/10/23,26/10/23,27/10/23,45814.07,Shipped
1573,11,30/12/24,11/01/25,11/01/25,80625.38,Shipped
1574,9,10/09/24,09/10/24,10/10/24,6266.45,Shipped
1575,15,27/09/23,08/10/23,07/10/23,86754.95,Received
1576,6,25/08/23,13/09/23,11/09/23,73650.44,Received
1577,58,06/04/24,16/04/24,15/04/24,46655.22,Shipped
1578,41,24/03/22,08/04/22,06/04/22,30816.53,Received
1579,55,17/11/24,19/12/24,19/12/24,30030.42,Received
1580,51,25/04/23,12/05/23,13/05/23,81688.14,Approved
1581,20,26/03/23,14/04/23,12/04/23,78716.64,Shipped
1582,37,04/09/24,10/09/24,10/09/24,34644.92,Received
1583,7,24/01/22,08/02/22,10/02/22,71640.14,Pending
1584,53,05/01/23,16/01/23,19/01/23,27147.71,Received
1585,24,02/01/22,11/02/22,10/02/22,33886.51,Pending
1586,67,13/05/23,22/05/23,24/05/23,79248.72,Received
1587,60,08/11/24,16/11/24,20/11/24,76138.5,Approved
1588,32,18/09/23,23/09/23,23/09/23,81873.22,Approved
1589,11,08/01/23,20/01/23,19/01/23,5925.85,Shipped
1590,60,08/08/24,16/08/24,18/08/24,82676.31,Received
1591,42,06/11/22,24/11/22,22/11/22,85153.53,Received
1592,23,16/07/24,19/08/24,17/08/24,93273.79,Shipped
1593,27,07/07/22,21/07/22,21/07/22,48641.44,Received
1594,59,17/04/22,18/05/22,18/05/22,15467.27,Approved
1595,70,09/07/24,20/08/24,21/08/24,55278.36,Shipped
1596,19,01/07/22,10/08/22,08/08/22,11119.77,Shipped
1597,68,04/09/23,04/10/23,06/10/23,64571.96,Received
1598,57,13/12/23,21/12/23,19/12/23,32788.24,Shipped
1599,42,07/01/22,25/01/22,26/01/22,88919.77,Received
1600,33,13/02/24,21/03/24,21/03/24,26288.91,Received
1601,64,04/11/22,16/12/22,18/12/22,56387.21,Shipped
1602,50,07/11/24,18/12/24,23/12/24,7581.31,Shipped
1603,9,16/10/22,14/11/22,16/11/22,92906.59,Approved
1604,70,10/10/24,21/11/24,22/11/24,45531.56,Received
1605,73,21/05/24,15/06/24,17/06/24,85711.18,Shipped
1606,21,25/03/23,16/04/23,17/04/23,69264.27,Pending
1607,66,09/01/24,24/01/24,25/01/24,81690.04,Received
1608,22,11/10/23,05/11/23,03/11/23,35235.02,Received
1609,58,07/12/24,17/12/24,18/12/24,46966.6,Approved
1610,75,18/11/24,27/11/24,29/11/24,42965.65,Received
1611,33,04/06/24,11/07/24,10/07/24,12747.02,Shipped
1612,54,26/10/22,15/11/22,17/11/22,83637.14,Shipped
1613,2,05/03/22,18/03/22,20/03/22,19834.11,Received
1614,7,22/03/24,06/04/24,04/04/24,57484.43,Received
1615,55,19/04/24,21/05/24,20/05/24,55178.82,Received
1616,46,11/12/24,20/01/25,21/01/25,66004.92,Received
1617,8,06/05/22,24/05/22,22/05/22,75619.4,Shipped
1618,32,02/09/24,07/09/24,08/09/24,94304.03,Received
1619,24,15/12/23,24/01/24,23/01/24,76129.75,Received
1620,66,12/09/22,27/09/22,26/09/22,8341.81,Approved
1621,50,21/09/22,01/11/22,31/10/22,16324.61,Received
1622,21,24/04/22,16/05/22,16/05/22,74235.73,Received
1623,26,21/06/23,28/07/23,27/07/23,77490.77,Pending
1624,6,07/12/24,26/12/24,27/12/24,34058.28,Shipped
1625,74,17/03/24,20/04/24,20/04/24,86658.45,Received
1626,69,13/06/23,25/07/23,24/07/23,13916.46,Shipped
1627,58,29/12/23,08/01/24,06/01/24,43023.34,Cancelled
1628,16,25/03/22,09/04/22,11/04/22,27570.24,Received
1629,48,23/09/22,19/10/22,20/10/22,66950.74,Approved
1630,15,26/03/23,06/04/23,04/04/23,79450.91,Shipped
1631,3,23/06/22,03/07/22,03/07/22,11343.05,Pending
1632,6,30/03/23,18/04/23,18/04/23,50983.71,Pending
1633,38,09/03/24,29/03/24,28/03/24,74301.96,Pending
1634,43,21/10/23,07/11/23,09/11/23,90901.66,Received
1635,56,14/05/22,16/06/22,18/06/22,93843.02,Shipped
1636,69,24/12/22,04/02/23,06/02/23,19204.35,Pending
1637,29,30/01/23,09/03/23,07/03/23,44295.94,Approved
1638,9,18/08/24,16/09/24,14/09/24,27563.46,Approved
1639,46,08/08/23,17/09/23,23/09/23,10875.75,Received
1640,7,31/07/23,15/08/23,17/08/23,5113.81,Pending
1641,37,02/04/22,08/04/22,08/04/22,31422.9,Received
1642,25,18/04/23,30/05/23,29/05/23,57126.63,Shipped
1643,67,11/12/22,20/12/22,19/12/22,6969.9,Shipped
1644,35,21/07/23,07/08/23,07/08/23,36410.77,Shipped
1645,27,23/12/24,06/01/25,05/01/25,58473.96,Received
1646,27,10/05/22,24/05/22,24/05/22,29430.81,Received
1647,41,06/11/22,21/11/22,23/11/22,93103.22,Shipped
1648,27,30/04/24,14/05/24,14/05/24,53769.92,Shipped
1649,68,22/02/24,23/03/24,21/03/24,61460.95,Approved
1650,35,26/03/23,12/04/23,12/04/23,17629.08,Received
1651,10,02/07/23,23/07/23,23/07/23,93953.13,Received
1652,3,01/06/24,11/06/24,12/06/24,5305.31,Received
1653,75,27/04/22,06/05/22,07/05/22,50531.55,Pending
1654,63,28/07/22,02/09/22,02/09/22,40262.23,Received
1655,21,20/01/24,11/02/24,13/02/24,28560.17,Received
1656,62,10/11/23,12/12/23,14/12/23,52361.96,Shipped
1657,23,17/05/24,20/06/24,20/06/24,71027.77,Pending
1658,59,21/04/22,22/05/22,27/05/22,12031.73,Shipped
1659,54,06/03/22,26/03/22,27/03/22,49233.51,Received
1660,12,14/07/22,06/08/22,11/08/22,94505.41,Received
1661,20,24/10/23,12/11/23,10/11/23,78742.16,Pending
1662,50,21/04/22,01/06/22,30/05/22,39611.24,Shipped
1663,24,06/01/23,15/02/23,13/02/23,92562.6,Received
1664,1,25/04/24,07/05/24,14/05/24,80367.57,Received
1665,58,08/10/24,18/10/24,19/10/24,27824.58,Approved
1666,46,09/01/24,18/02/24,19/02/24,42187.67,Received
1667,7,09/01/23,24/01/23,24/01/23,40694.78,Received
1668,10,13/05/22,03/06/22,03/06/22,14530.16,Received
1669,39,18/04/22,28/04/22,26/04/22,62022.47,Shipped
1670,5,07/02/23,24/02/23,24/02/23,56774.74,Received
1671,64,30/03/22,11/05/22,13/05/22,62164.67,Shipped
1672,15,13/05/22,24/05/22,01/06/22,16539.24,Received
1673,22,31/10/24,25/11/24,27/11/24,37031.96,Shipped
1674,15,13/04/22,24/04/22,22/04/22,12853.16,Received
1675,52,25/02/23,29/03/23,27/03/23,98435.7,Approved
1676,47,25/05/22,09/07/22,09/07/22,31045.25,Received
1677,43,18/04/24,05/05/24,04/05/24,64574.12,Received
1678,53,10/02/23,21/02/23,19/02/23,11308.03,Pending
1679,61,01/09/24,22/09/24,23/09/24,12934.74,Shipped
1680,65,26/11/23,04/12/23,02/12/23,24389.99,Received
1681,8,11/10/23,29/10/23,28/10/23,19800.41,Received
1682,21,11/03/23,02/04/23,02/04/23,71174.62,Received
1683,29,28/06/22,05/08/22,03/08/22,78677.49,Approved
1684,1,11/10/23,23/10/23,24/10/23,58459.3,Received
1685,52,17/04/22,19/05/22,19/05/22,63978.55,Shipped
1686,55,24/10/22,25/11/22,25/11/22,88432.98,Shipped
1687,63,22/02/22,30/03/22,29/03/22,54287.94,Shipped
1688,64,05/05/22,16/06/22,15/06/22,56413.08,Pending
1689,65,03/06/22,11/06/22,11/06/22,66490.51,Shipped
1690,64,23/09/22,04/11/22,04/11/22,74439.14,Shipped
1691,23,15/04/23,19/05/23,22/05/23,92343.02,Received
1692,53,08/06/24,19/06/24,18/06/24,11441.25,Shipped
1693,35,14/03/23,31/03/23,31/03/23,60425.9,Received
1694,53,13/06/24,24/06/24,25/06/24,34837.2,Approved
1695,17,09/03/23,18/03/23,19/03/23,8875.99,Shipped
1696,60,06/06/22,14/06/22,20/06/22,59586.72,Received
1697,25,15/04/22,27/05/22,26/05/22,53204.6,Received
1698,34,07/09/23,22/10/23,23/10/23,99865.68,Shipped
1699,49,17/07/22,22/08/22,01/09/22,35128.39,Received
1700,23,02/08/23,05/09/23,04/09/23,95770.03,Received
1701,35,25/11/23,12/12/23,10/12/23,80589.86,Approved
1702,20,01/09/23,20/09/23,20/09/23,28716.43,Pending
1703,8,11/08/24,29/08/24,30/08/24,7610.99,Received
1704,18,16/07/23,05/08/23,05/08/23,73627.77,Received
1705,26,22/01/24,28/02/24,01/03/24,32513.55,Approved
1706,31,19/05/23,14/06/23,14/06/23,74167.07,Shipped
1707,16,09/04/22,24/04/22,26/04/22,65099.55,Shipped
1708,62,26/03/22,27/04/22,25/04/22,79900.86,Received
1709,12,06/11/23,29/11/23,29/11/23,42065.82,Received
1710,50,12/07/24,22/08/24,21/08/24,89021.24,Approved
1711,10,06/08/23,27/08/23,28/08/23,64570.62,Received
1712,53,03/12/22,14/12/22,15/12/22,67538.68,Pending
1713,56,04/01/24,06/02/24,15/02/24,71879.69,Approved
1714,51,01/05/23,18/05/23,16/05/23,46925.8,Shipped
1715,18,20/02/22,12/03/22,14/03/22,58642.1,Received
