InventoryID,ProductID,WarehouseID,QuantityOnHand,ReorderPoint,SafetyStock,LastStocktakeDate,InventoryValue
2299,387,8,728,231,75,31/08/25,318645.6
2300,225,8,880,183,91,31/08/25,336916.8
2301,254,8,1322,134,81,31/08/25,251431.18
2302,168,8,264,234,126,31/08/25,117493.2
2303,159,8,847,83,144,31/08/25,231544.39
2304,311,8,537,174,103,31/08/25,73128.66
2305,253,8,954,213,115,31/08/25,460810.62
2306,301,8,1063,146,107,31/08/25,174640.27
2307,68,8,127,68,66,31/08/25,18416.27
2308,375,8,243,130,128,31/08/25,46094.67
2309,381,8,680,218,95,31/08/25,42377.6
2310,348,8,562,228,54,31/08/25,257126.24
2311,13,8,857,118,97,31/08/25,385864.25
2312,338,8,1166,148,123,31/08/25,196925.74
2313,177,8,1080,123,127,31/08/25,215978.4
2314,60,8,681,112,61,31/08/25,161846.46
2315,367,8,1012,78,90,31/08/25,272875.68
2316,250,8,1108,297,97,31/08/25,352898
2317,2,8,294,286,72,31/08/25,120384.18
2318,265,8,1014,288,130,31/08/25,88826.4
2319,221,8,957,115,51,31/08/25,291100.26
2320,101,8,985,211,80,31/08/25,225092.2
2321,331,8,133,289,146,31/08/25,2796.99
2322,124,8,1124,88,140,31/08/25,342235.52
2323,57,8,646,118,85,31/08/25,175899.34
2324,115,8,1147,297,30,31/08/25,266769.26
2325,56,8,1481,282,136,31/08/25,556456.13
2326,195,8,924,119,121,31/08/25,393873.48
2327,350,8,1451,155,65,31/08/25,411402.03
2328,286,8,1112,211,41,31/08/25,122831.52
2329,133,8,220,154,97,31/08/25,59254.8
2330,246,8,608,167,61,31/08/25,135529.28
2331,73,8,1167,145,91,31/08/25,52234.92
2332,21,8,1341,287,65,31/08/25,540463.23
2333,18,8,1015,253,106,31/08/25,338614.15
2334,160,8,1257,286,86,31/08/25,619248.48
2335,368,8,576,254,50,31/08/25,30706.56
2336,10,8,1257,202,118,31/08/25,516840.69
2337,365,8,754,171,58,31/08/25,289468.14
2338,163,8,1274,184,111,31/08/25,332628.66
2339,305,8,1494,213,94,31/08/25,179773.02
2340,199,8,879,229,52,31/08/25,288813.03
2341,90,8,500,291,36,31/08/25,237470
2342,289,8,429,290,45,31/08/25,85336.68
2343,376,8,746,124,21,31/08/25,259824.34
2344,324,8,1322,68,100,31/08/25,618603.46
2345,319,8,754,96,25,31/08/25,113914.32
2346,190,8,1255,186,29,31/08/25,568602.85
2347,30,8,580,230,68,31/08/25,251772.2
2348,149,8,1417,239,136,31/08/25,315523.39
2349,169,8,452,291,95,31/08/25,18586.24
2350,374,8,1404,286,130,31/08/25,96960.24
2351,307,8,432,118,72,31/08/25,194037.12
2352,185,8,817,162,50,31/08/25,147362.29
2353,97,8,138,52,40,31/08/25,53836.56
2354,386,8,1307,79,48,31/08/25,474663.19
2355,230,8,512,154,41,31/08/25,235228.16
2356,20,8,1434,285,105,31/08/25,501469.8
2357,111,8,543,88,69,31/08/25,76139.46
2358,210,8,1049,135,51,31/08/25,354960.62
2359,166,8,1479,109,115,31/08/25,696756.9
2360,130,8,890,120,75,31/08/25,444991.1
2361,343,8,1283,288,68,31/08/25,364756.9
2362,16,8,1377,166,86,31/08/25,394799.67
2363,31,8,564,272,96,31/08/25,212763.36
2364,182,8,21,139,113,31/08/25,8646.12
2365,109,8,1088,158,95,31/08/25,231548.16
2366,233,8,479,105,41,31/08/25,43028.57
2367,200,8,264,158,61,31/08/25,16663.68
2368,327,8,525,123,45,31/08/25,91182
2369,223,8,481,299,53,31/08/25,100961.9
2370,155,8,405,151,22,31/08/25,76605.75
2371,244,8,564,208,72,31/08/25,124170.24
2372,318,8,157,159,89,31/08/25,28291.4
2373,291,8,362,217,22,31/08/25,77225.46
2374,288,8,410,293,115,31/08/25,114361.3
2375,176,8,1450,194,48,31/08/25,284548
2376,363,8,1226,150,61,31/08/25,68214.64
2377,196,8,829,146,120,31/08/25,80553.93
2378,180,8,489,75,83,31/08/25,138704.85
2379,369,8,525,225,107,31/08/25,94956.75
2380,203,8,536,296,135,31/08/25,222568.64
2381,255,8,780,243,45,31/08/25,48711
2382,150,8,1221,211,76,31/08/25,445555.11
2383,332,8,629,193,126,31/08/25,46935.98
2384,315,8,60,253,60,31/08/25,20682.6
2385,316,8,157,300,139,31/08/25,35246.5
2386,80,8,264,168,46,31/08/25,48227.52
2387,107,8,1459,145,32,31/08/25,678289.1
2388,205,8,120,77,38,31/08/25,34096.8
2389,290,8,876,151,34,31/08/25,221006.04
2390,192,8,19,136,100,31/08/25,3115.62
2391,175,8,290,73,72,31/08/25,53957.4
2392,314,8,595,257,63,31/08/25,139057.45
2393,131,8,933,290,20,31/08/25,160196.1
2394,219,8,53,109,68,31/08/25,10160.1
2395,83,8,1197,197,49,31/08/25,349392.33
2396,399,8,1351,174,98,31/08/25,382805.85
2397,6,8,432,80,147,31/08/25,126722.88
2398,126,8,1449,279,112,31/08/25,562733.64
2399,24,8,112,57,112,31/08/25,13824.16
2400,36,8,1010,298,92,31/08/25,353611.1
2401,296,8,206,202,113,31/08/25,2187.72
2402,349,8,268,185,102,31/08/25,105683.12
2403,91,8,1318,92,95,31/08/25,408250.5
2404,204,8,1061,70,49,31/08/25,113176.87
2405,341,8,975,123,145,31/08/25,412103.25
2406,118,8,1052,189,145,31/08/25,45036.12
2407,198,8,1211,255,68,31/08/25,162382.99
2408,395,8,907,179,33,31/08/25,385638.26
2409,346,8,23,249,105,31/08/25,10922.24
2410,41,8,1363,146,33,31/08/25,545104.59
2411,92,8,973,115,31,31/08/25,181785.59
2412,287,8,1184,88,101,31/08/25,446912.64
2413,75,8,1304,175,48,31/08/25,113904.4
2414,300,8,1398,177,95,31/08/25,601209.9
2415,173,8,1477,265,126,31/08/25,650086.78
2416,93,8,202,164,30,31/08/25,64953.1
2417,228,8,323,214,47,31/08/25,100398.09
2418,263,8,745,99,129,31/08/25,53118.5
2419,128,8,31,191,89,31/08/25,9286.05
2420,354,8,1280,109,146,31/08/25,177100.8
2421,26,8,822,56,38,31/08/25,29444.04
2422,37,8,310,211,88,31/08/25,58413.3
2423,164,8,1003,96,38,31/08/25,262244.38
2424,258,8,933,204,86,31/08/25,263227.29
2425,247,8,748,188,132,31/08/25,360880.08
2426,172,8,55,201,137,31/08/25,26484.15
2427,194,8,1327,82,64,31/08/25,12725.93
2428,197,8,555,281,133,31/08/25,144333.3
2429,120,8,339,231,36,31/08/25,128294.55
2430,51,8,102,249,104,31/08/25,19715.58
2431,127,8,1392,127,48,31/08/25,180598.08
2432,260,8,1207,297,71,31/08/25,455521.8
2433,294,8,144,133,68,31/08/25,38953.44
2434,116,8,643,216,48,31/08/25,132130.07
2435,45,8,201,270,22,31/08/25,26017.44
2436,112,8,790,274,27,31/08/25,264831.7
2437,312,8,1453,79,148,31/08/25,608487.34
2438,119,8,982,170,115,31/08/25,54883.98
2439,12,8,1060,275,148,31/08/25,309933.4
2440,137,8,115,266,136,31/08/25,3606.4
2441,333,8,932,183,42,31/08/25,9916.48
2442,236,8,333,160,124,31/08/25,41301.99
2443,310,8,123,70,111,31/08/25,7047.9
2444,145,8,572,285,63,31/08/25,15415.4
2445,227,8,419,262,77,31/08/25,30612.14
2446,370,8,1381,295,75,31/08/25,588789.35
2447,352,8,905,215,122,31/08/25,181832.6
2448,214,8,833,186,47,31/08/25,128590.21
2449,70,8,746,223,117,31/08/25,319832.58
2450,121,8,1141,287,112,31/08/25,184260.09
2451,380,8,61,281,60,31/08/25,8028.82
2452,283,8,1364,92,86,31/08/25,476472.48
2453,206,8,634,193,119,31/08/25,71553.24
2454,251,8,997,275,98,31/08/25,202789.8
2455,231,8,1435,296,130,31/08/25,272162.1
2456,40,8,722,169,112,31/08/25,207271.76
2457,11,8,1,201,60,31/08/25,178.82
2458,47,8,539,140,82,31/08/25,83340.18
2459,240,8,433,291,52,31/08/25,85673.38
2460,152,8,1100,55,108,31/08/25,28567
2461,345,8,215,57,138,31/08/25,9477.2
2462,235,8,1108,146,87,31/08/25,514931.92
2463,248,8,567,197,35,31/08/25,231993.72
2464,136,8,683,261,48,31/08/25,95640.49
2465,108,8,413,65,145,31/08/25,179894.54
2466,1,8,8,72,69,31/08/25,3528.24
2467,117,8,486,259,121,31/08/25,60963.84
2468,67,8,1299,230,140,31/08/25,333297.42
2469,3,8,801,195,98,31/08/25,115720.47
2470,52,8,653,212,65,31/08/25,313603.25
2471,295,8,631,181,27,31/08/25,39380.71
2472,385,8,601,209,110,31/08/25,6797.31
2473,171,8,1253,86,123,31/08/25,156198.98
2474,134,8,1150,259,88,31/08/25,448695.5
2475,201,8,1432,188,63,31/08/25,708081.04
2476,96,8,125,145,136,31/08/25,20658.75
2477,191,8,704,55,143,31/08/25,339637.76
2478,216,8,695,258,94,31/08/25,146700.6
2479,98,8,1198,110,109,31/08/25,387493.1
2480,284,8,42,131,98,31/08/25,2067.24
2481,186,8,1463,240,84,31/08/25,689131.52
2482,321,8,1390,63,98,31/08/25,381610.6
2483,22,8,630,118,46,31/08/25,168783.3
2484,122,8,172,62,138,31/08/25,7175.84
2485,55,8,534,256,142,31/08/25,33006.54
2486,46,8,858,76,123,31/08/25,209935.44
2487,392,8,1074,91,38,31/08/25,477242.64
2488,337,8,1034,81,105,31/08/25,509462.14
2489,308,8,923,82,51,31/08/25,379242.24
2490,208,8,1240,253,64,31/08/25,539970.4
2491,373,8,1145,210,25,31/08/25,365346.6
2492,372,8,39,71,84,31/08/25,19252.74
2493,34,8,454,141,61,31/08/25,138737.86
2494,229,8,546,244,120,31/08/25,145814.76
2495,358,8,142,252,59,31/08/25,42465.1
2496,183,8,1359,292,132,31/08/25,108665.64
2497,64,8,1117,61,91,31/08/25,21546.93
2498,313,8,1062,78,83,31/08/25,162411.66
2499,393,8,831,167,41,31/08/25,363321.51
2500,360,8,481,182,131,31/08/25,51625.73
2501,356,8,1445,86,42,31/08/25,145106.9
2502,262,8,466,253,57,31/08/25,28677.64
2503,379,8,222,257,136,31/08/25,109339.44
2504,178,8,119,84,71,31/08/25,2966.67
2505,306,8,1382,145,113,31/08/25,369353.32
2506,95,8,396,132,138,31/08/25,107874.36
2507,261,8,21,261,95,31/08/25,4861.29
2508,298,8,1041,88,34,31/08/25,372261.6
2509,364,8,824,196,34,31/08/25,30158.4
2510,275,8,665,180,65,31/08/25,50121.05
2511,211,8,1137,103,41,31/08/25,111767.1
2512,280,9,1400,61,124,31/08/25,147210
2513,42,9,165,87,87,31/08/25,20537.55
2514,65,9,734,151,140,31/08/25,364188.78
2515,213,9,392,299,103,31/08/25,47432
2516,245,9,364,58,93,31/08/25,112931
2517,398,9,1243,124,71,31/08/25,259923.73
2518,142,9,1472,169,74,31/08/25,455333.76
2519,124,9,1298,155,27,31/08/25,395215.04
2520,64,9,139,149,118,31/08/25,2681.31
2521,95,9,1390,277,60,31/08/25,378649.9
2522,186,9,1069,209,60,31/08/25,503541.76
2523,207,9,846,179,45,31/08/25,124455.06
2524,241,9,287,93,77,31/08/25,13836.27
2525,386,9,73,140,74,31/08/25,26511.41
2526,8,9,290,287,118,31/08/25,127977
2527,203,9,225,94,20,31/08/25,93429
2528,145,9,176,188,45,31/08/25,4743.2
2529,138,9,1001,190,68,31/08/25,420810.39
2530,290,9,969,216,113,31/08/25,244469.01
2531,354,9,1275,217,61,31/08/25,176409
2532,146,9,1162,147,125,31/08/25,110657.26
2533,86,9,583,224,29,31/08/25,108472.98
2534,90,9,1323,203,43,31/08/25,628345.62
2535,238,9,1082,242,63,31/08/25,21272.12
2536,210,9,508,115,46,31/08/25,171897.04
2537,225,9,689,233,106,31/08/25,263790.54
2538,127,9,1421,278,82,31/08/25,184360.54
2539,339,9,761,245,47,31/08/25,93290.99
2540,54,9,1034,220,40,31/08/25,149878.3
2541,75,9,424,283,146,31/08/25,37036.4
2542,322,9,1417,171,39,31/08/25,425907.69
2543,199,9,793,253,75,31/08/25,260556.01
2544,192,9,1322,252,104,31/08/25,216781.56
2545,27,9,17,246,113,31/08/25,134.64
2546,340,9,436,190,141,31/08/25,21093.68
2547,345,9,1403,199,43,31/08/25,61844.24
2548,275,9,922,122,83,31/08/25,69491.14
2549,151,9,1298,197,66,31/08/25,217181.36
2550,259,9,56,113,140,31/08/25,1089.2
2551,250,9,503,298,93,31/08/25,160205.5
2552,320,9,841,156,37,31/08/25,372478.9
2553,374,9,403,153,20,31/08/25,27831.18
2554,372,9,131,94,52,31/08/25,64669.46
2555,230,9,503,156,27,31/08/25,231093.29
2556,167,9,649,282,144,31/08/25,29341.29
2557,73,9,406,257,47,31/08/25,18172.56
2558,233,9,294,116,104,31/08/25,26410.02
2559,368,9,346,190,139,31/08/25,18445.26
2560,165,9,1070,104,134,31/08/25,138083.5
2561,385,9,424,254,26,31/08/25,4795.44
2562,116,9,796,206,77,31/08/25,163570.04
2563,136,9,667,149,65,31/08/25,93400.01
2564,243,9,931,189,81,31/08/25,244806.45
2565,109,9,842,248,108,31/08/25,179194.44
2566,39,9,1077,277,127,31/08/25,237596.97
2567,83,9,894,170,45,31/08/25,260949.66
2568,68,9,1091,86,135,31/08/25,158205.91
2569,264,9,978,282,147,31/08/25,293624.94
2570,131,9,921,205,137,31/08/25,158135.7
2571,361,9,647,245,111,31/08/25,58702.31
2572,303,9,1304,141,71,31/08/25,363529.12
2573,78,9,819,177,58,31/08/25,369450.9
2574,7,9,1438,274,130,31/08/25,80355.44
2575,139,9,395,199,76,31/08/25,93697.95
2576,111,9,445,138,111,31/08/25,62397.9
2577,99,9,931,172,98,31/08/25,423884.3
2578,381,9,1467,257,128,31/08/25,91423.44
2579,101,9,285,56,69,31/08/25,65128.2
2580,336,9,544,152,136,31/08/25,258982.08
2581,195,9,74,261,96,31/08/25,31543.98
2582,337,9,664,203,96,31/08/25,327159.44
2583,82,9,1117,219,39,31/08/25,144160.02
2584,262,9,869,99,150,31/08/25,53478.26
2585,66,9,1479,255,62,31/08/25,523832.22
2586,281,9,1139,103,150,31/08/25,52166.2
2587,214,9,355,269,64,31/08/25,54801.35
2588,37,9,997,180,116,31/08/25,187864.71
2589,100,9,37,134,121,31/08/25,18401.58
2590,399,9,1342,142,115,31/08/25,380255.7
2591,143,9,67,174,123,31/08/25,18379.44
2592,183,9,1436,277,63,31/08/25,114822.56
2593,172,9,753,242,23,31/08/25,362592.09
2594,147,9,799,222,150,31/08/25,354332.53
2595,367,9,676,85,60,31/08/25,182276.64
2596,235,9,831,244,87,31/08/25,386198.94
2597,248,9,489,205,146,31/08/25,200079.24
2598,24,9,1241,199,117,31/08/25,153176.63
2599,181,9,330,210,45,31/08/25,79173.6
2600,232,9,314,289,104,31/08/25,155706.32
2601,323,9,197,231,113,31/08/25,10750.29
2602,53,9,724,62,85,31/08/25,30523.84
2603,285,9,1492,197,102,31/08/25,740792.92
2604,15,9,812,182,80,31/08/25,168205.8
2605,302,9,586,227,57,31/08/25,67671.28
2606,144,9,518,134,80,31/08/25,67630.08
2607,326,9,573,177,65,31/08/25,13631.67
2608,94,9,1146,88,110,31/08/25,123240.84
2609,346,9,1334,81,46,31/08/25,633489.92
2610,267,9,1338,145,131,31/08/25,477023.76
2611,89,9,439,284,30,31/08/25,68334.74
2612,9,9,655,133,35,31/08/25,258561.25
2613,271,9,556,224,37,31/08/25,240925.92
2614,133,9,1004,223,29,31/08/25,270417.36
2615,400,9,1405,275,65,31/08/25,540742.35
2616,104,9,785,65,76,31/08/25,141323.55
2617,353,9,735,253,75,31/08/25,116806.2
2618,319,9,75,112,116,31/08/25,11331
2619,360,9,275,142,150,31/08/25,29515.75
2620,219,9,1363,216,121,31/08/25,261287.1
2621,52,9,991,164,134,31/08/25,475927.75
2622,293,9,964,272,32,31/08/25,339713.6
2623,98,9,888,153,85,31/08/25,287223.6
2624,392,9,1256,105,114,31/08/25,558116.16
2625,60,9,983,88,117,31/08/25,233619.78
2626,169,9,772,143,91,31/08/25,31744.64
2627,258,9,917,196,98,31/08/25,258713.21
2628,226,9,131,201,55,31/08/25,60111.97
2629,343,9,368,272,22,31/08/25,104622.4
2630,197,9,212,201,67,31/08/25,55132.72
2631,305,9,864,154,111,31/08/25,103965.12
2632,22,9,431,64,36,31/08/25,115469.21
2633,376,9,1359,189,77,31/08/25,473326.11
2634,308,9,1031,98,20,31/08/25,423617.28
2635,331,9,1462,203,26,31/08/25,30745.86
2636,237,9,493,172,30,31/08/25,184382
2637,299,9,1126,234,103,31/08/25,93311.62
2638,389,9,167,187,23,31/08/25,15951.84
2639,80,9,1019,216,79,31/08/25,186150.92
2640,224,9,926,217,74,31/08/25,74487.44
2641,255,9,1458,73,41,31/08/25,91052.1
2642,157,9,540,229,59,31/08/25,121991.4
2643,132,9,730,242,142,31/08/25,161804.5
2644,126,9,48,163,39,31/08/25,18641.28
2645,206,9,138,284,132,31/08/25,15574.68
2646,272,9,1033,88,146,31/08/25,320219.67
2647,88,9,202,210,81,31/08/25,23145.16
2648,41,9,79,201,148,31/08/25,31594.47
2649,377,9,767,143,77,31/08/25,117051.87
2650,158,9,1415,195,134,31/08/25,128000.9
2651,5,9,446,188,26,31/08/25,99774.66
2652,335,9,856,94,85,31/08/25,280108.88
2653,313,9,637,269,141,31/08/25,97416.41
2654,32,9,91,282,134,31/08/25,29740.62
2655,373,9,242,161,48,31/08/25,77217.36
2656,246,9,988,260,60,31/08/25,220235.08
2657,202,9,233,273,132,31/08/25,88213.8
2658,288,9,1078,100,104,31/08/25,300686.54
2659,107,9,415,271,118,31/08/25,192933.5
2660,56,9,757,229,69,31/08/25,284427.61
2661,170,9,94,156,134,31/08/25,40555.36
2662,307,9,249,86,60,31/08/25,111840.84
2663,193,9,790,147,22,31/08/25,167361.5
2664,347,9,444,113,104,31/08/25,19442.76
2665,363,9,723,261,68,31/08/25,40227.72
2666,364,9,169,111,38,31/08/25,6185.4
2667,356,9,1114,193,31,31/08/25,111867.88
2668,325,9,1084,78,121,31/08/25,381329.52
2669,110,9,710,144,55,31/08/25,58873.2
2670,81,9,349,298,89,31/08/25,130477.14
2671,317,9,1156,202,112,31/08/25,101901.4
2672,85,9,1266,90,73,31/08/25,551786.1
2673,234,9,480,65,28,31/08/25,216542.4
2674,298,9,1306,255,24,31/08/25,467025.6
2675,38,9,615,211,123,31/08/25,274492.95
2676,162,9,1191,180,135,31/08/25,248132.94
2677,358,9,705,198,137,31/08/25,210830.25
2678,135,9,1075,133,40,31/08/25,346558.5
2679,28,9,815,134,104,31/08/25,92592.15
2680,26,9,714,112,118,31/08/25,25575.48
2681,123,9,114,65,137,31/08/25,34093.98
2682,330,9,1065,113,26,31/08/25,315804.45
2683,113,9,107,61,28,31/08/25,41008.82
2684,384,9,1233,143,135,31/08/25,256254.39
2685,223,9,296,51,69,31/08/25,62130.4
2686,20,9,926,53,148,31/08/25,323822.2
2687,13,9,1352,237,25,31/08/25,608738
2688,168,9,931,257,122,31/08/25,414341.55
2689,96,9,124,170,53,31/08/25,20493.48
2690,72,9,695,160,92,31/08/25,252013.95
2691,371,9,800,168,117,31/08/25,51448
2692,57,9,54,244,150,31/08/25,14703.66
2693,115,9,1183,257,124,31/08/25,275142.14
2694,48,9,1040,91,74,31/08/25,452285.6
2695,283,9,635,168,129,31/08/25,221818.2
2696,350,9,1215,70,56,31/08/25,344488.95
2697,97,9,956,54,101,31/08/25,372954.72
2698,2,9,1028,95,24,31/08/25,420935.16
2699,121,9,1267,91,128,31/08/25,204607.83
2700,35,9,1474,190,148,31/08/25,427489.48
2701,102,9,1313,242,125,31/08/25,438843.99
2702,50,9,244,180,141,31/08/25,19239.4
2703,17,9,942,272,70,31/08/25,210706.56
2704,349,9,40,53,89,31/08/25,15773.6
2705,76,9,386,117,73,31/08/25,48589.68
2706,301,9,1258,164,50,31/08/25,206676.82
2707,229,9,810,130,30,31/08/25,216318.6
2708,365,9,41,251,93,31/08/25,15740.31
2709,51,9,259,203,61,31/08/25,50062.11
2710,274,9,426,190,144,31/08/25,195870.54
2711,19,9,115,146,55,31/08/25,8963.1
2712,49,9,50,63,103,31/08/25,24146
2713,352,9,197,142,125,31/08/25,39581.24
2714,71,9,986,287,38,31/08/25,475833.74
2715,212,9,307,245,57,31/08/25,16866.58
2716,359,9,962,220,89,31/08/25,17883.58
2717,260,9,595,114,87,31/08/25,224553
2718,256,9,654,87,127,31/08/25,34871.28
2719,154,9,1452,106,128,31/08/25,55582.56
2720,324,9,1304,251,33,31/08/25,610180.72
2721,284,9,425,189,20,31/08/25,20918.5
2722,277,9,1043,218,57,31/08/25,348101.25
2723,45,9,441,137,63,31/08/25,57083.04
2724,175,9,883,225,132,31/08/25,164290.98
2725,14,9,696,268,76,31/08/25,152069.04
2726,129,9,605,154,86,31/08/25,203812.4
2727,318,9,934,75,46,31/08/25,168306.8
2728,46,9,1400,195,140,31/08/25,342552
2729,227,9,962,165,150,31/08/25,70283.72
2730,58,9,617,77,79,31/08/25,73003.44
2731,4,9,284,148,48,31/08/25,14395.96
2732,382,9,126,240,78,31/08/25,26879.58
2733,306,9,860,285,35,31/08/25,229843.6
2734,273,9,725,211,108,31/08/25,196975.25
2735,242,9,1270,224,125,31/08/25,64858.9
2736,164,9,1126,286,38,31/08/25,294403.96
2737,128,9,592,269,108,31/08/25,177333.6
2738,106,9,1362,247,130,31/08/25,520951.38
2739,355,9,117,114,48,31/08/25,30427.02
2740,357,9,1009,300,81,31/08/25,189015.97
2741,91,9,1327,59,128,31/08/25,411038.25
2742,166,9,1041,258,38,31/08/25,490415.1
2743,16,9,1223,233,100,31/08/25,350646.33
2744,375,9,606,212,50,31/08/25,114952.14
2745,180,9,1336,204,64,31/08/25,378956.4
2746,63,9,1353,279,74,31/08/25,302814.93
2747,173,9,615,85,79,31/08/25,270686.1
2748,30,9,900,194,143,31/08/25,390681
2749,87,9,616,92,29,31/08/25,119263.76
2750,348,9,1377,106,134,31/08/25,630005.04
2751,44,9,882,103,72,31/08/25,246051.54
2752,67,9,822,238,127,31/08/25,210908.76
2753,84,9,865,221,40,31/08/25,379605.25
2754,240,9,487,149,30,31/08/25,96357.82
2755,152,9,274,183,51,31/08/25,7115.78
2756,342,9,572,129,134,31/08/25,107913.52
2757,171,9,389,200,130,31/08/25,48492.74
2758,253,9,955,111,53,31/08/25,461293.65
2759,287,9,201,77,45,31/08/25,75869.46
2760,341,9,1355,259,38,31/08/25,572717.85
2761,188,9,681,121,135,31/08/25,101312.37
2762,190,9,961,271,50,31/08/25,435400.27
2763,311,9,810,121,117,31/08/25,110305.8
2764,236,9,1116,145,135,31/08/25,138417.48
2765,1,9,760,170,67,31/08/25,335182.8
2766,394,9,969,160,66,31/08/25,323200.26
2767,189,9,982,157,135,31/08/25,136704.22
2768,383,9,1222,266,84,31/08/25,75079.68
2769,70,9,546,144,61,31/08/25,234086.58
2770,300,9,665,215,149,31/08/25,285983.25
2771,156,9,36,272,88,31/08/25,17296.56
2772,179,9,1131,287,132,31/08/25,527079.93
2773,295,9,350,213,78,31/08/25,21843.5
2774,366,9,942,198,41,31/08/25,427592.64
2775,137,9,1003,63,79,31/08/25,31454.08
2776,387,9,168,66,82,31/08/25,73533.6
2777,18,9,1112,231,98,31/08/25,370974.32
2778,155,9,1020,267,21,31/08/25,192933
2779,249,9,642,151,56,31/08/25,149907
2780,134,9,60,176,89,31/08/25,23410.2
2781,254,9,86,110,77,31/08/25,16356.34
2782,297,9,866,219,147,31/08/25,339177.56
2783,216,9,820,155,111,31/08/25,173085.6
2784,184,9,554,85,137,31/08/25,59627.02
2785,153,9,2,142,142,31/08/25,517.96
2786,77,9,11,208,66,31/08/25,3774.65
2787,61,9,1398,173,82,31/08/25,465506.04
2788,11,9,334,163,95,31/08/25,59725.88
2789,291,9,1059,88,93,31/08/25,225916.47
2790,160,9,525,245,69,31/08/25,258636
2791,239,9,546,263,123,31/08/25,211422.12
2792,43,9,734,173,76,31/08/25,291765
2793,380,9,1159,299,45,31/08/25,152547.58
2794,334,9,1096,274,40,31/08/25,402922.48
2795,251,9,1142,224,109,31/08/25,232282.8
2796,362,9,891,268,34,31/08/25,399399.66
2797,231,9,1190,78,60,31/08/25,225695.4
2798,59,9,1488,118,111,31/08/25,353995.2
2799,108,9,691,116,97,31/08/25,300985.78
2800,62,9,492,98,34,31/08/25,203363.28
2801,370,9,982,293,78,31/08/25,418675.7
2802,388,9,1143,208,83,31/08/25,487763.82
2803,55,9,606,251,150,31/08/25,37456.86
2804,191,9,722,293,105,31/08/25,348321.68
2805,47,9,274,194,81,31/08/25,42365.88
2806,178,9,319,144,102,31/08/25,7952.67
2807,10,9,893,245,147,31/08/25,367174.81
2808,397,9,752,171,56,31/08/25,170561.12
2809,261,9,799,253,125,31/08/25,184960.51
2810,12,9,1354,255,48,31/08/25,395896.06
2811,217,9,23,126,85,31/08/25,1758.35
2812,391,9,177,271,61,31/08/25,60321.6
2813,390,9,828,88,62,31/08/25,367325.64
