OrderID,CustomerID,OrderDate,RequiredDate,ShippedDate,OrderStatus,OrderValue,Priority,SalesRepID
2943,554,03/06/22,20/06/22,07/06/22,Delivered,14775.29,Medium,22
2944,868,23/04/24,13/05/24,29/04/24,Delivered,21109.49,High,72
2945,309,11/08/24,09/09/24,16/08/24,Delivered,14841.51,Medium,60
2946,804,05/02/24,29/02/24,12/02/24,Delivered,707.01,Medium,75
2947,978,20/03/24,11/04/24,27/03/24,Delivered,19526.52,Low,86
2948,548,14/11/24,05/12/24,15/11/24,Delivered,6094.58,Low,6
2949,470,31/01/23,19/02/23,03/02/23,Delivered,10420.69,Low,92
2950,530,26/04/24,30/04/24,,Cancelled,4042.39,Medium,12
2951,868,29/03/24,24/04/24,03/04/24,Delivered,6960.46,Medium,15
2952,875,24/08/22,05/09/22,,Processing,18544.43,Low,6
2953,1131,18/12/22,03/01/23,,Processing,10990.57,Medium,83
2954,999,07/09/22,15/09/22,09/09/22,Delivered,8132.36,High,37
2955,1133,01/02/23,23/02/23,08/02/23,Shipped,2157.81,Low,72
2956,773,06/08/22,14/08/22,09/08/22,Delivered,1260.85,High,46
2957,943,29/11/24,03/12/24,06/12/24,Delivered,7441.77,Medium,75
2958,816,11/10/22,06/11/22,18/10/22,Delivered,30192.69,Low,24
2959,93,23/10/23,02/11/23,,Cancelled,7063.23,Medium,78
2960,580,18/10/24,17/11/24,22/10/24,Shipped,17552.86,Medium,79
2961,786,03/06/22,16/06/22,,Processing,7191.25,Critical,70
2962,543,05/12/23,13/12/23,,Processing,41092.36,Medium,79
2963,545,13/04/23,27/04/23,14/04/23,Shipped,22469.42,Medium,58
2964,311,01/06/24,18/06/24,04/06/24,Delivered,42732.44,Medium,9
2965,314,23/05/24,07/06/24,24/05/24,Delivered,20741.41,High,72
2966,210,29/06/24,10/07/24,,Processing,3033.24,Low,50
2967,729,08/03/22,13/03/22,10/03/22,Shipped,10129.7,Critical,75
2968,833,19/12/24,13/01/25,21/12/24,Shipped,13682.68,Medium,36
2969,257,13/02/23,03/03/23,18/02/23,Delivered,23620.78,Low,1
2970,455,12/09/23,29/09/23,17/09/23,Shipped,13371.26,Low,35
2971,1091,26/12/24,13/01/25,30/12/24,Delivered,9253.87,Low,90
2972,467,16/11/24,03/12/24,,Pending,14243.44,High,79
2973,893,14/08/24,16/08/24,,Cancelled,6529.26,Low,18
2974,983,25/12/22,03/01/23,29/12/22,Shipped,4264.54,Low,20
2975,912,13/08/23,07/09/23,18/08/23,Delivered,15705.14,High,78
2976,140,06/11/22,25/11/22,,Processing,963.14,Low,55
2977,130,01/01/23,02/01/23,06/01/23,Delivered,14483.19,Medium,12
2978,152,15/03/22,25/03/22,,Pending,24040.79,Medium,28
2979,509,24/03/22,20/04/22,25/03/22,Shipped,4457.75,Low,46
2980,335,11/04/22,03/05/22,18/04/22,Delivered,6666.52,High,27
2981,222,04/09/23,27/09/23,08/09/23,Delivered,11875.9,High,30
2982,835,04/05/22,11/05/22,08/05/22,Delivered,21250.65,High,1
2983,510,23/06/22,04/07/22,25/06/22,Delivered,4070.47,High,6
2984,658,17/07/23,16/08/23,20/07/23,Delivered,14477.05,Low,72
2985,821,21/07/24,07/08/24,22/07/24,Delivered,11451.63,High,43
2986,45,21/09/23,16/10/23,28/09/23,Delivered,29671.85,Low,22
2987,619,28/05/23,09/06/23,31/05/23,Delivered,38962.11,High,64
2988,256,13/12/23,18/12/23,16/12/23,Shipped,11290.58,Critical,79
2989,879,29/07/22,02/08/22,,Pending,18578.03,Low,41
2990,396,22/03/22,12/04/22,23/03/22,Delivered,9246.22,Medium,90
2991,58,19/01/24,29/01/24,22/01/24,Delivered,22211.51,Low,73
2992,824,14/06/24,28/06/24,,Cancelled,2044.51,Low,9
2993,992,25/05/23,10/06/23,,Processing,4546.09,Low,96
2994,1057,31/08/24,03/09/24,07/09/24,Delivered,3499.93,High,17
2995,1103,24/12/24,16/01/25,27/12/24,Delivered,15103.5,High,74
2996,1120,16/06/22,11/07/22,,Pending,2978.67,Medium,81
2997,1109,28/12/22,30/12/22,02/01/23,Delivered,4525.54,Medium,94
2998,821,18/07/22,19/07/22,,Processing,11979.71,Medium,60
2999,298,22/09/23,19/10/23,27/09/23,Delivered,9223.88,High,13
3000,907,13/05/23,22/05/23,14/05/23,Delivered,3881.55,Low,35
3001,215,05/05/24,19/05/24,10/05/24,Delivered,8962.37,Low,29
3002,379,20/03/24,16/04/24,23/03/24,Delivered,17572.29,Medium,51
3003,772,04/11/24,25/11/24,,Processing,1133.01,Critical,34
3004,1103,31/08/24,18/09/24,04/09/24,Delivered,647.73,Low,80
3005,1192,16/03/23,11/04/23,18/03/23,Delivered,23253.09,Low,51
3006,1126,18/11/22,11/12/22,23/11/22,Delivered,35416.78,High,57
3007,1038,14/11/23,24/11/23,,Cancelled,41081.19,Medium,49
3008,185,03/03/23,22/03/23,06/03/23,Delivered,7098.46,High,42
3009,535,10/01/22,21/01/22,,Processing,9231.16,Medium,41
3010,101,20/12/22,15/01/23,26/12/22,Delivered,15443.87,Low,15
3011,277,14/06/22,18/06/22,19/06/22,Delivered,15682.17,High,93
3012,370,25/07/24,14/08/24,31/07/24,Delivered,18983.71,Low,8
3013,979,02/10/23,30/10/23,,Processing,5166,Low,47
3014,782,20/04/24,28/04/24,26/04/24,Delivered,9759.19,Low,89
3015,233,06/08/23,08/08/23,09/08/23,Delivered,16213.57,Low,10
3016,866,17/12/23,02/01/24,18/12/23,Delivered,32820.93,Low,88
3017,466,08/08/22,01/09/22,09/08/22,Delivered,9011.6,Low,77
3018,1138,18/06/24,06/07/24,25/06/24,Delivered,52301.3,Low,51
3019,644,10/10/24,17/10/24,14/10/24,Delivered,16711.2,High,32
3020,258,05/09/24,19/09/24,,Processing,38035.2,High,13
3021,533,22/02/24,10/03/24,27/02/24,Delivered,21425.74,Low,42
3022,115,24/09/23,06/10/23,29/09/23,Delivered,21278.97,Low,49
3023,101,26/07/22,11/08/22,27/07/22,Delivered,8450.95,High,4
3024,1173,12/06/22,02/07/22,,Processing,2543.75,Medium,39
3025,612,04/12/22,30/12/22,06/12/22,Delivered,4672.58,High,68
3026,367,21/04/22,10/05/22,24/04/22,Delivered,24094.25,Critical,7
3027,769,08/08/23,18/08/23,12/08/23,Delivered,9055.38,Low,88
3028,1141,31/10/24,28/11/24,03/11/24,Delivered,35253.27,Medium,79
3029,1019,13/02/22,27/02/22,17/02/22,Delivered,5300.09,Medium,53
3030,893,20/05/22,22/05/22,23/05/22,Delivered,10214.57,High,34
3031,637,17/01/23,23/01/23,18/01/23,Delivered,13359.32,Low,41
3032,746,17/03/22,31/03/22,24/03/22,Delivered,8987.35,Medium,63
3033,697,11/08/24,05/09/24,15/08/24,Shipped,35191.16,High,69
3034,1170,13/10/24,11/11/24,14/10/24,Delivered,12126.37,Low,58
3035,632,22/12/23,17/01/24,,Processing,15102.85,Low,99
3036,394,09/08/22,20/08/22,11/08/22,Delivered,8000.79,Low,65
3037,60,28/06/22,24/07/22,,Processing,3269.47,Medium,55
3038,757,21/12/24,26/12/24,23/12/24,Shipped,11138.56,Low,34
3039,781,13/09/22,09/10/22,17/09/22,Shipped,33098.99,Medium,17
3040,378,04/10/24,01/11/24,10/10/24,Delivered,50182.19,Low,99
3041,593,25/04/24,09/05/24,28/04/24,Delivered,9181.42,Critical,7
3042,685,30/01/22,03/02/22,03/02/22,Shipped,1313.24,Low,78
3043,469,19/08/24,08/09/24,22/08/24,Shipped,17004.03,Medium,7
3044,872,31/10/24,01/11/24,06/11/24,Delivered,11791.51,Low,21
3045,243,15/05/22,12/06/22,17/05/22,Delivered,13914.32,Low,23
3046,371,04/11/24,09/11/24,07/11/24,Delivered,27098.49,High,98
3047,877,28/01/22,23/02/22,01/02/22,Shipped,171.88,Medium,62
3048,971,07/08/24,30/08/24,13/08/24,Shipped,24119.03,Medium,40
3049,276,24/07/24,06/08/24,,Processing,24656.54,High,98
3050,138,17/08/22,28/08/22,,Processing,27482.17,High,50
3051,162,23/02/22,24/02/22,24/02/22,Shipped,18568.2,Medium,23
3052,205,26/04/23,05/05/23,02/05/23,Shipped,13946.7,High,12
3053,1031,06/08/22,18/08/22,,Processing,9544.78,Low,33
3054,1059,24/04/24,12/05/24,01/05/24,Delivered,26816.36,Low,82
3055,123,09/10/23,22/10/23,,Processing,13993.09,High,1
3056,1100,17/05/22,11/06/22,,Cancelled,2650.7,Low,2
3057,1058,27/11/24,01/12/24,01/12/24,Delivered,24938.68,Medium,51
3058,1013,09/07/23,25/07/23,15/07/23,Shipped,40122.84,Medium,72
3059,163,26/09/23,01/10/23,28/09/23,Delivered,14211.76,Critical,23
3060,734,20/07/23,08/08/23,25/07/23,Shipped,196.85,Medium,57
3061,28,28/06/22,28/07/22,,Processing,32240.94,Low,35
3062,277,18/08/22,02/09/22,,Pending,10083.67,Critical,92
3063,539,27/10/24,10/11/24,03/11/24,Delivered,7235.13,High,22
3064,871,22/03/24,12/04/24,29/03/24,Delivered,12184.19,Low,10
3065,228,28/01/23,02/02/23,,Processing,16268.65,Low,22
3066,1083,25/12/24,27/12/24,27/12/24,Shipped,11718.42,High,33
3067,981,31/03/23,08/04/23,06/04/23,Delivered,32040.5,Low,44
3068,881,19/08/22,27/08/22,,Pending,14750.7,Low,45
3069,791,10/04/22,03/05/22,15/04/22,Delivered,20352.71,High,97
3070,945,10/07/23,28/07/23,11/07/23,Delivered,10704.15,High,71
3071,346,08/06/23,20/06/23,15/06/23,Delivered,8314.85,Low,48
3072,1053,12/07/23,21/07/23,,Processing,19452.24,High,23
3073,253,31/10/24,10/11/24,02/11/24,Delivered,4974.33,Low,86
3074,477,18/01/22,05/02/22,24/01/22,Delivered,34939.06,Medium,65
3075,742,21/02/23,04/03/23,24/02/23,Delivered,21202.06,High,97
3076,65,05/04/23,14/04/23,06/04/23,Delivered,33471.79,Medium,87
3077,522,18/11/24,02/12/24,,Processing,6623.44,Low,40
3078,753,20/04/22,11/05/22,,Processing,7074.62,Low,37
3079,694,30/01/23,20/02/23,03/02/23,Delivered,693.11,Medium,95
3080,404,06/12/22,11/12/22,,Processing,10936.15,High,10
3081,287,13/03/22,17/03/22,,Processing,18349.69,Low,25
3082,917,01/11/24,06/11/24,07/11/24,Shipped,4886.36,Low,37
3083,1007,15/12/23,09/01/24,20/12/23,Shipped,4936.66,Medium,88
3084,174,09/09/22,29/09/22,15/09/22,Delivered,18698.81,Critical,58
3085,816,07/02/24,22/02/24,,Processing,2947.07,Low,98
3086,498,14/12/23,21/12/23,,Processing,35116.61,Medium,86
3087,341,06/06/24,16/06/24,,Processing,15011.55,High,63
3088,393,17/08/24,23/08/24,18/08/24,Delivered,9462.78,Medium,72
3089,348,18/01/22,05/02/22,22/01/22,Delivered,22055.89,Low,10
3090,973,21/11/24,20/12/24,,Processing,9528.62,Low,46
3091,1112,09/03/24,01/04/24,10/03/24,Delivered,29717.31,Low,8
3092,138,09/09/24,05/10/24,,Processing,5368.74,Critical,78
3093,793,19/02/22,17/03/22,,Pending,197.17,High,32
3094,523,16/07/24,12/08/24,17/07/24,Delivered,16760.67,Low,43
3095,399,14/07/22,06/08/22,,Processing,12554.92,Low,5
3096,471,11/01/22,24/01/22,16/01/22,Delivered,3427.15,Medium,42
3097,1031,22/07/23,15/08/23,27/07/23,Delivered,6444.52,High,19
3098,470,03/06/22,12/06/22,08/06/22,Delivered,5919.45,Low,43
3099,626,30/05/23,27/06/23,01/06/23,Shipped,3182.01,High,2
3100,213,12/02/22,14/02/22,19/02/22,Shipped,29149.82,Low,66
3101,812,15/10/23,18/10/23,21/10/23,Delivered,12153.81,Medium,57
3102,587,18/08/22,03/09/22,23/08/22,Delivered,25105.09,Medium,66
3103,138,21/03/24,19/04/24,,Processing,12496.36,High,55
3104,572,17/11/22,29/11/22,19/11/22,Shipped,27834.95,Low,33
3105,737,08/11/23,17/11/23,14/11/23,Delivered,6821.21,Low,34
3106,110,20/06/24,29/06/24,24/06/24,Delivered,1560.42,Low,69
3107,1096,05/04/23,12/04/23,12/04/23,Delivered,7132.13,Low,47
3108,974,11/07/22,03/08/22,12/07/22,Delivered,15355.85,High,78
3109,446,22/07/23,11/08/23,,Processing,12508.66,Low,58
3110,1132,15/06/22,08/07/22,22/06/22,Shipped,567.07,Low,14
3111,657,05/06/24,06/06/24,11/06/24,Delivered,2402.56,Medium,31
3112,253,03/01/24,24/01/24,,Processing,8767.03,Low,19
3113,935,04/02/23,22/02/23,,Processing,11738.12,Medium,65
3114,524,09/10/24,26/10/24,,Processing,20728.91,Critical,69
3115,1164,11/05/24,04/06/24,15/05/24,Delivered,13268.44,Low,75
3116,1081,02/02/22,16/02/22,07/02/22,Delivered,4102.39,High,66
3117,125,12/08/22,06/09/22,14/08/22,Delivered,11344.66,Low,40
3118,1186,19/03/23,30/03/23,23/03/23,Shipped,22244.56,High,90
3119,982,13/02/23,18/02/23,20/02/23,Delivered,6809.28,Medium,14
3120,921,10/07/24,19/07/24,17/07/24,Delivered,49434.81,High,88
3121,772,12/11/23,17/11/23,15/11/23,Delivered,20024.55,Low,30
3122,184,01/02/22,03/02/22,08/02/22,Delivered,26012.89,Medium,94
3123,781,29/01/22,18/02/22,03/02/22,Delivered,7282.26,Medium,91
3124,359,01/02/22,10/02/22,,Processing,8023.79,High,35
3125,1141,31/05/23,05/06/23,02/06/23,Delivered,8251.54,Low,84
3126,921,15/03/24,23/03/24,20/03/24,Delivered,25385.3,Low,21
3127,488,08/06/22,25/06/22,10/06/22,Shipped,21486.09,Low,73
3128,310,23/03/23,18/04/23,24/03/23,Delivered,15308.96,Medium,15
3129,1126,14/08/23,04/09/23,20/08/23,Delivered,25605.25,Medium,64
3130,322,14/04/24,15/04/24,18/04/24,Delivered,7882.52,Low,73
3131,354,02/03/24,09/03/24,,Processing,22935.46,High,67
3132,1055,05/07/22,02/08/22,,Processing,5535.84,Critical,7
3133,1141,20/04/22,13/05/22,25/04/22,Delivered,38688.09,Medium,28
3134,299,17/01/23,23/01/23,,Cancelled,45065.4,Low,16
3135,240,01/09/22,03/09/22,08/09/22,Shipped,12328.18,Medium,2
3136,360,05/04/23,11/04/23,07/04/23,Shipped,9937.75,High,1
3137,130,14/03/22,15/03/22,,Processing,28111.71,Medium,89
3138,945,26/11/24,13/12/24,30/11/24,Delivered,23916.38,Medium,56
3139,93,24/05/23,06/06/23,25/05/23,Shipped,13642.89,Low,4
3140,1144,31/03/23,17/04/23,07/04/23,Delivered,5920.78,Low,87
3141,792,10/09/24,26/09/24,16/09/24,Delivered,1054.66,Medium,16
3142,172,28/04/23,29/04/23,03/05/23,Delivered,20201.87,Medium,38
3143,786,27/07/24,03/08/24,30/07/24,Shipped,403.72,Medium,12
3144,482,05/06/24,15/06/24,06/06/24,Delivered,14372.91,Medium,71
3145,654,01/01/22,11/01/22,,Cancelled,4189.15,Medium,84
3146,175,06/06/23,14/06/23,,Processing,5588.92,Low,76
3147,98,12/09/24,29/09/24,,Cancelled,5192.35,Low,62
3148,1128,09/10/22,18/10/22,13/10/22,Delivered,13590.07,High,83
3149,645,20/12/22,25/12/22,22/12/22,Shipped,34833.75,Low,40
3150,648,15/08/23,29/08/23,22/08/23,Delivered,671.53,Low,87
3151,72,13/11/24,09/12/24,14/11/24,Delivered,6878.49,Medium,1
3152,35,02/01/24,09/01/24,08/01/24,Delivered,3554.63,High,59
3153,828,16/04/22,13/05/22,23/04/22,Shipped,11036.53,Medium,24
3154,572,24/06/23,25/06/23,27/06/23,Shipped,10773.24,Low,43
3155,777,29/06/24,23/07/24,04/07/24,Delivered,4641.32,High,57
3156,679,18/09/23,15/10/23,19/09/23,Shipped,10935.63,Medium,3
3157,95,18/05/22,16/06/22,24/05/22,Delivered,3045.16,Low,56
3158,799,18/07/23,01/08/23,24/07/23,Shipped,3871.47,High,55
3159,152,31/05/24,09/06/24,01/06/24,Delivered,630.44,Medium,2
3160,805,06/06/22,05/07/22,12/06/22,Delivered,18098.04,Low,48
3161,178,23/12/23,02/01/24,30/12/23,Delivered,26809.5,Medium,91
3162,461,24/03/24,27/03/24,30/03/24,Delivered,4609.07,Low,37
3163,916,25/02/24,26/02/24,,Processing,49557.83,Low,70
3164,206,06/11/22,17/11/22,,Cancelled,16934.26,Medium,52
3165,551,05/11/23,25/11/23,12/11/23,Delivered,8588.34,Low,99
3166,962,01/10/22,21/10/22,,Pending,33050.96,Medium,6
3167,31,02/10/22,19/10/22,07/10/22,Delivered,31942.77,Medium,48
3168,399,10/03/24,04/04/24,15/03/24,Shipped,3963.65,Medium,56
3169,1123,26/11/22,10/12/22,,Processing,24518.06,Low,26
3170,289,17/02/24,27/02/24,22/02/24,Delivered,7986.51,Low,49
3171,1163,22/05/23,09/06/23,28/05/23,Shipped,19627.91,Medium,73
3172,327,09/10/23,29/10/23,13/10/23,Delivered,17472.75,High,50
3173,32,21/07/23,10/08/23,25/07/23,Delivered,16232.63,Low,68
3174,888,17/12/24,25/12/24,22/12/24,Shipped,6508.14,Critical,72
3175,1159,20/10/22,07/11/22,25/10/22,Delivered,19761.01,Medium,16
3176,1084,11/09/24,27/09/24,,Pending,36424.27,Medium,88
3177,994,26/12/22,17/01/23,,Pending,29928.78,Medium,79
3178,63,15/02/23,18/02/23,18/02/23,Delivered,4676.29,Critical,48
3179,879,09/06/22,05/07/22,14/06/22,Delivered,45028.53,Medium,24
3180,159,17/03/24,29/03/24,21/03/24,Delivered,11544.45,Medium,73
3181,773,20/07/24,04/08/24,,Processing,2206.2,Medium,3
3182,485,29/03/24,21/04/24,03/04/24,Shipped,3542,Medium,17
3183,272,25/05/24,26/05/24,26/05/24,Delivered,12795.63,Medium,56
3184,735,23/11/23,22/12/23,29/11/23,Shipped,8906.3,Low,59
3185,1070,19/05/24,16/06/24,25/05/24,Delivered,22087.65,High,74
3186,383,08/12/24,26/12/24,15/12/24,Delivered,13540.7,Low,49
3187,162,16/01/22,17/01/22,19/01/22,Delivered,20104.6,High,71
3188,1171,26/11/23,24/12/23,27/11/23,Shipped,14753.26,Low,48
3189,150,03/07/24,02/08/24,05/07/24,Delivered,6407.54,High,60
3190,688,18/09/22,30/09/22,,Cancelled,5492.17,High,66
3191,944,11/03/23,22/03/23,12/03/23,Delivered,138.19,Medium,63
3192,596,13/01/22,28/01/22,,Pending,1811.89,Low,91
3193,283,11/06/23,14/06/23,17/06/23,Delivered,899.92,Medium,63
3194,379,28/07/24,07/08/24,01/08/24,Delivered,1399.18,Medium,10
3195,1130,25/07/22,29/07/22,30/07/22,Shipped,17673.08,Medium,19
3196,189,10/08/24,19/08/24,,Processing,21188.57,Medium,78
3197,825,29/11/24,22/12/24,04/12/24,Delivered,13600.42,Medium,18
3198,546,21/03/23,04/04/23,,Cancelled,18496.27,Low,23
3199,978,23/12/24,29/12/24,25/12/24,Delivered,18350.94,Low,43
3200,153,12/05/23,29/05/23,17/05/23,Delivered,40355.26,High,58
3201,542,15/10/22,17/10/22,22/10/22,Delivered,15063.97,High,93
3202,546,27/04/23,21/05/23,30/04/23,Shipped,19147.64,High,17
3203,1134,26/03/24,30/03/24,,Processing,46361.66,High,45
3204,764,19/12/23,10/01/24,22/12/23,Shipped,8388.44,Low,63
3205,93,18/07/23,14/08/23,25/07/23,Delivered,24428.85,High,41
3206,1036,05/01/23,19/01/23,,Pending,4528.39,Low,17
3207,1184,27/12/24,28/12/24,03/01/25,Delivered,418.73,Low,19
3208,752,24/07/22,29/07/22,,Processing,6921.25,Medium,64
3209,1177,09/01/23,05/02/23,10/01/23,Shipped,24570.09,High,3
3210,130,12/08/24,05/09/24,13/08/24,Delivered,4593.22,Medium,81
3211,450,25/04/24,08/05/24,,Cancelled,1954.47,Medium,91
3212,701,15/05/23,13/06/23,,Processing,883.02,Low,53
3213,941,16/04/22,25/04/22,17/04/22,Delivered,24485.29,Low,22
3214,279,26/07/24,02/08/24,02/08/24,Delivered,23291.2,High,36
3215,963,15/04/24,13/05/24,22/04/24,Shipped,21725.76,Medium,23
3216,1147,15/10/22,01/11/22,17/10/22,Delivered,42678.12,High,79
3217,574,06/05/24,17/05/24,12/05/24,Delivered,6502.72,Medium,1
3218,995,13/04/23,15/04/23,14/04/23,Delivered,11627.99,Medium,67
3219,1059,28/01/22,18/02/22,04/02/22,Delivered,9934.04,Low,24
3220,537,18/08/23,24/08/23,,Processing,23934.74,Medium,92
3221,185,14/04/22,29/04/22,16/04/22,Shipped,6650.78,Low,18
3222,798,03/12/24,17/12/24,04/12/24,Delivered,8977.66,Low,70
3223,765,27/06/24,27/07/24,04/07/24,Delivered,7389.84,Medium,1
3224,135,12/05/22,28/05/22,,Cancelled,16496.28,Medium,8
3225,720,20/02/24,17/03/24,,Processing,4536.15,Medium,72
3226,121,19/05/22,09/06/22,25/05/22,Delivered,6521.76,Critical,12
3227,762,16/01/23,20/01/23,21/01/23,Delivered,14540.34,Low,1
3228,950,11/05/23,31/05/23,13/05/23,Delivered,9072.16,Low,14
3229,177,29/08/23,25/09/23,04/09/23,Delivered,99.45,Medium,41
3230,876,25/10/24,31/10/24,,Pending,33772.79,Low,11
3231,743,24/11/24,18/12/24,25/11/24,Shipped,15797.94,Medium,30
3232,903,29/11/24,26/12/24,06/12/24,Delivered,2678.3,Low,7
3233,279,19/07/22,15/08/22,24/07/22,Delivered,2915.68,Low,26
3234,947,16/06/24,18/06/24,17/06/24,Delivered,19700.63,Low,10
3235,643,27/08/24,22/09/24,31/08/24,Delivered,8874.39,High,88
3236,991,14/07/23,15/07/23,15/07/23,Delivered,22249.5,High,33
3237,178,05/06/22,04/07/22,11/06/22,Delivered,10678.32,Critical,65
3238,640,16/01/24,04/02/24,23/01/24,Delivered,18709.61,High,72
3239,601,29/04/24,22/05/24,02/05/24,Delivered,2817.09,Low,30
3240,289,06/08/22,01/09/22,12/08/22,Delivered,16582.35,Low,73
3241,847,26/03/24,12/04/24,30/03/24,Delivered,5261.98,Medium,76
3242,437,30/07/23,17/08/23,04/08/23,Delivered,12803.41,Low,53
3243,270,04/05/24,16/05/24,,Processing,12641.58,Medium,77
3244,572,09/09/23,18/09/23,,Cancelled,2387.2,Low,61
3245,847,04/08/23,29/08/23,05/08/23,Delivered,24154.07,Medium,94
3246,1055,21/02/22,24/02/22,26/02/22,Delivered,23969.02,Low,19
3247,637,07/08/23,23/08/23,09/08/23,Delivered,1704.64,Low,69
3248,437,14/08/23,17/08/23,,Cancelled,3150.5,Low,99
3249,145,30/01/24,23/02/24,06/02/24,Shipped,6458.48,Low,5
3250,93,27/12/24,05/01/25,30/12/24,Shipped,43576.3,High,20
3251,1150,02/07/22,14/07/22,09/07/22,Shipped,29926.78,Low,85
3252,455,23/06/22,13/07/22,27/06/22,Delivered,17578.4,Low,88
3253,141,16/01/24,22/01/24,,Processing,750.12,High,60
3254,437,27/11/23,26/12/23,30/11/23,Delivered,21123.02,High,94
3255,525,29/07/24,10/08/24,02/08/24,Delivered,32398.4,Medium,68
3256,496,05/09/22,30/09/22,,Processing,17630.97,High,44
3257,862,16/10/24,13/11/24,18/10/24,Delivered,4957.93,High,68
3258,560,24/02/24,26/02/24,28/02/24,Delivered,5778.11,Low,70
3259,880,16/08/23,30/08/23,17/08/23,Delivered,8702.81,Medium,58
3260,1123,11/11/24,18/11/24,,Cancelled,15110.26,Low,29
3261,614,10/04/23,03/05/23,13/04/23,Shipped,12161.01,Low,70
3262,1121,10/08/22,27/08/22,12/08/22,Delivered,6435.64,Low,39
3263,652,23/02/22,01/03/22,,Processing,9014.03,Critical,30
3264,611,27/11/24,10/12/24,,Pending,11140.38,High,52
3265,1107,15/03/23,14/04/23,17/03/23,Shipped,8061.59,High,7
3266,109,03/03/23,14/03/23,06/03/23,Delivered,10775.83,High,58
3267,567,26/07/23,22/08/23,30/07/23,Delivered,15146.66,Low,91
3268,806,07/04/23,09/04/23,,Processing,18789.6,Low,47
3269,688,06/06/23,21/06/23,11/06/23,Delivered,30408.4,High,46
3270,814,19/12/22,22/12/22,22/12/22,Delivered,307.55,Medium,21
3271,1157,01/03/24,08/03/24,,Processing,19698.4,High,24
3272,20,25/11/22,19/12/22,,Cancelled,11690.51,Low,77
3273,683,23/03/22,25/03/22,28/03/22,Delivered,5206.1,Low,99
3274,88,15/02/24,26/02/24,16/02/24,Delivered,6394.7,Medium,64
3275,634,02/01/24,23/01/24,,Processing,29374.92,Medium,94
3276,209,17/08/22,18/08/22,23/08/22,Shipped,2349.81,Medium,30
3277,206,14/03/24,18/03/24,15/03/24,Delivered,4218.29,Low,60
3278,795,13/10/23,07/11/23,18/10/23,Delivered,8997.75,Medium,13
3279,40,15/03/22,04/04/22,21/03/22,Shipped,10303.44,Low,19
3280,605,06/04/24,17/04/24,13/04/24,Delivered,761.08,Critical,91
3281,797,03/06/22,18/06/22,09/06/22,Shipped,36252.68,Low,7
3282,363,11/06/23,03/07/23,,Processing,13891.24,Medium,22
3283,49,25/06/22,16/07/22,,Processing,8255.89,Low,52
3284,760,30/11/24,23/12/24,05/12/24,Delivered,24838.9,Medium,30
3285,549,05/12/24,16/12/24,12/12/24,Shipped,2697.07,Medium,90
3286,363,07/12/24,10/12/24,13/12/24,Delivered,2416.38,Low,1
3287,170,05/03/23,03/04/23,,Processing,26181.28,High,86
3288,374,24/06/22,29/06/22,,Processing,12883.09,Medium,57
3289,1159,04/04/23,03/05/23,07/04/23,Delivered,36904.34,Low,46
3290,22,10/10/23,07/11/23,11/10/23,Shipped,12430.94,Medium,21
3291,104,30/09/22,28/10/22,04/10/22,Delivered,27023.79,High,11
3292,691,19/01/23,30/01/23,20/01/23,Delivered,9483.16,Low,28
3293,375,05/09/22,03/10/22,11/09/22,Delivered,10360,Medium,45
3294,532,05/11/24,01/12/24,11/11/24,Delivered,31807.38,Low,57
3295,696,03/06/22,24/06/22,,Processing,25225.27,High,5
3296,90,16/03/23,31/03/23,19/03/23,Delivered,6962.74,Low,64
